#Design: H-shape;Power Bus Pin Impedance Power_GND
#Produced on;2026-07-12 18:01:05;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;8.01980e-02;3.40984e-03;-8.01255e-02
1.10000e+06;7.04022e-02;3.43890e-03;-7.03181e-02
1.20000e+06;6.20221e-02;3.46716e-03;-6.19251e-02
1.30000e+06;5.47310e-02;3.49480e-03;-5.46193e-02
1.40000e+06;4.82954e-02;3.52199e-03;-4.81668e-02
1.50000e+06;4.25444e-02;3.54889e-03;-4.23962e-02
1.60000e+06;3.73501e-02;3.57563e-03;-3.71786e-02
1.70000e+06;3.26150e-02;3.60236e-03;-3.24154e-02
1.80000e+06;2.82639e-02;3.62922e-03;-2.80299e-02
1.90000e+06;2.42388e-02;3.65635e-03;-2.39614e-02
2.00000e+06;2.04950e-02;3.68390e-03;-2.01612e-02
2.10000e+06;1.69999e-02;3.71204e-03;-1.65897e-02
2.20000e+06;1.37337e-02;3.74091e-03;-1.32144e-02
2.30000e+06;1.06953e-02;3.77071e-03;-1.00085e-02
2.40000e+06;7.92129e-03;3.80164e-03;-6.94942e-03
2.50000e+06;5.55362e-03;3.83390e-03;-4.01795e-03
2.60000e+06;4.04898e-03;3.86774e-03;-1.19784e-03
2.70000e+06;4.19075e-03;3.90344e-03;1.52499e-03
2.80000e+06;5.73254e-03;3.94128e-03;4.16273e-03
2.90000e+06;7.81626e-03;3.98163e-03;6.72611e-03
3.00000e+06;1.00644e-02;4.02487e-03;9.22460e-03
3.10000e+06;1.23567e-02;4.07144e-03;1.16667e-02
3.20000e+06;1.46517e-02;4.12186e-03;1.40600e-02
3.30000e+06;1.69346e-02;4.17672e-03;1.64115e-02
3.40000e+06;1.92009e-02;4.23671e-03;1.87276e-02
3.50000e+06;2.14504e-02;4.30264e-03;2.10144e-02
3.60000e+06;2.36852e-02;4.37542e-03;2.32775e-02
3.70000e+06;2.59085e-02;4.45616e-03;2.55224e-02
3.80000e+06;2.81243e-02;4.54615e-03;2.77544e-02
3.90000e+06;3.03367e-02;4.64693e-03;2.99787e-02
4.00000e+06;3.25504e-02;4.76034e-03;3.22005e-02
4.10000e+06;3.47705e-02;4.88854e-03;3.44251e-02
4.20000e+06;3.70022e-02;5.03420e-03;3.66581e-02
4.30000e+06;3.92512e-02;5.20049e-03;3.89051e-02
4.40000e+06;4.15238e-02;5.39133e-03;4.11723e-02
4.50000e+06;4.38267e-02;5.61147e-03;4.34660e-02
4.60000e+06;4.61674e-02;5.86682e-03;4.57932e-02
4.70000e+06;4.85544e-02;6.16470e-03;4.81614e-02
4.80000e+06;5.09967e-02;6.51427e-03;5.05789e-02
4.90000e+06;5.35050e-02;6.92709e-03;5.30547e-02
5.00000e+06;5.60908e-02;7.41784e-03;5.55982e-02
5.10000e+06;5.87676e-02;8.00530e-03;5.82198e-02
5.20000e+06;6.15501e-02;8.71371e-03;6.09301e-02
5.30000e+06;6.44546e-02;9.57449e-03;6.37395e-02
5.40000e+06;6.74987e-02;1.06287e-02;6.66566e-02
5.50000e+06;7.07005e-02;1.19301e-02;6.96867e-02
5.60000e+06;7.40767e-02;1.35493e-02;7.28270e-02
5.70000e+06;7.76390e-02;1.55780e-02;7.60601e-02
5.80000e+06;8.13872e-02;1.81341e-02;7.93413e-02
5.90000e+06;8.52973e-02;2.13631e-02;8.25787e-02
6.00000e+06;8.92993e-02;2.54311e-02;8.56015e-02
6.10000e+06;9.32435e-02;3.04962e-02;8.81155e-02
6.20000e+06;9.68525e-02;3.66348e-02;8.96565e-02
6.30000e+06;9.96718e-02;4.36982e-02;8.95820e-02
6.40000e+06;1.01067e-01;5.11107e-02;8.71904e-02
6.50000e+06;1.00349e-01;5.77462e-02;8.20683e-02
6.60000e+06;9.70897e-02;6.21638e-02;7.45794e-02
6.70000e+06;9.14851e-02;6.33108e-02;6.60399e-02
6.80000e+06;8.44226e-02;6.11822e-02;5.81714e-02
6.90000e+06;7.71181e-02;5.67442e-02;5.22236e-02
7.00000e+06;7.06188e-02;5.12576e-02;4.85764e-02
7.10000e+06;6.55334e-02;4.57062e-02;4.69635e-02
7.20000e+06;6.20378e-02;4.06398e-02;4.68733e-02
7.30000e+06;6.00136e-02;3.62726e-02;4.78115e-02
7.40000e+06;5.91997e-02;3.26289e-02;4.93959e-02
7.50000e+06;5.93037e-02;2.96482e-02;5.13607e-02
7.60000e+06;6.00637e-02;2.72434e-02;5.35299e-02
7.70000e+06;6.12696e-02;2.53280e-02;5.57894e-02
7.80000e+06;6.27628e-02;2.38262e-02;5.80645e-02
7.90000e+06;6.44256e-02;2.26740e-02;6.03038e-02
8.00000e+06;6.61698e-02;2.18176e-02;6.24695e-02
8.10000e+06;6.79271e-02;2.12096e-02;6.45310e-02
8.20000e+06;6.96425e-02;2.08046e-02;6.64623e-02
8.30000e+06;7.12713e-02;2.05561e-02;6.82425e-02
8.40000e+06;7.27795e-02;2.04139e-02;6.98580e-02
8.50000e+06;7.41470e-02;2.03249e-02;7.13070e-02
8.60000e+06;7.53707e-02;2.02379e-02;7.26028e-02
8.70000e+06;7.64660e-02;2.01102e-02;7.37741e-02
8.80000e+06;7.74636e-02;1.99148e-02;7.48600e-02
8.90000e+06;7.84020e-02;1.96428e-02;7.59014e-02
9.00000e+06;7.93173e-02;1.93012e-02;7.69330e-02
9.10000e+06;8.02368e-02;1.89057e-02;7.79777e-02
9.20000e+06;8.11766e-02;1.84738e-02;7.90466e-02
9.30000e+06;8.21433e-02;1.80197e-02;8.01425e-02
9.40000e+06;8.31384e-02;1.75523e-02;8.12644e-02
9.50000e+06;8.41619e-02;1.70765e-02;8.24112e-02
