gen_sample,nn_train_sample,nn_train_K,combined_score,heatmap_mse,impedance_mse,occupancy_hamming,occupancy_exact,occ_pattern_in_train,combined_percentile_vs_train_nn
data_sample_0,sample_5613,12,4.121165752410889,3.9146604537963867,0.014197807759046555,10,False,False,1.0
data_sample_1,sample_16316,12,4.133969783782959,3.935668468475342,0.005993599537760019,10,False,False,1.0
data_sample_2,sample_10708,12,4.343714237213135,4.139573097229004,0.01183355413377285,10,False,False,1.0
data_sample_3,sample_12108,12,4.2067670822143555,3.9960224628448486,0.01843697763979435,10,False,False,1.0
data_sample_4,sample_6352,12,4.180906772613525,3.9686717987060547,0.019927581772208214,10,False,False,1.0
data_sample_5,sample_9361,12,4.38834285736084,4.1839189529418945,0.012116271071135998,10,False,False,1.0
data_sample_6,sample_25293,12,4.043572425842285,3.8301949501037598,0.021069811657071114,10,False,False,1.0
data_sample_7,sample_6463,12,4.151108741760254,3.91369366645813,0.0066456981003284454,12,False,False,1.0
data_sample_8,sample_18104,12,4.334808349609375,4.095670700073242,0.008368422277271748,12,False,False,1.0
data_sample_9,sample_5241,12,4.369978904724121,4.122856140136719,0.016353458166122437,12,False,False,1.0
data_sample_10,sample_385,12,4.033380031585693,3.859910249710083,0.019623858854174614,8,False,False,1.0
data_sample_11,sample_4077,12,4.212278842926025,3.997002601623535,0.022968903183937073,10,False,False,1.0
data_sample_12,sample_24196,12,4.16285514831543,3.963974952697754,0.006572376471012831,10,False,False,1.0
data_sample_13,sample_16281,12,4.279937267303467,4.063540935516357,0.02408880554139614,10,False,False,1.0
data_sample_14,sample_20058,12,4.232694625854492,4.023885726928711,0.01650155521929264,10,False,False,1.0
data_sample_15,sample_476,12,4.271450519561768,4.031208038330078,0.009473264217376709,12,False,False,1.0
data_sample_16,sample_4094,12,4.214859962463379,4.002121925354004,0.02043052762746811,10,False,False,1.0
data_sample_17,sample_5622,12,4.232059001922607,3.9944496154785156,0.0068404292687773705,12,False,False,1.0
data_sample_18,sample_25492,12,3.935669183731079,3.767542839050293,0.014279981143772602,8,False,False,1.0
data_sample_19,sample_25677,12,4.072092056274414,3.826002597808838,0.01532008871436119,12,False,False,1.0
data_sample_20,sample_14721,12,4.24819803237915,3.9710116386413574,0.007955576293170452,14,False,False,1.0
data_sample_21,sample_23428,12,4.1585164070129395,3.950549364089966,0.015659349039196968,10,False,False,1.0
data_sample_22,sample_9295,12,4.171496391296387,3.9762825965881348,0.0029063038527965546,10,False,False,1.0
data_sample_23,sample_26941,12,4.11710262298584,3.918407917022705,0.006386893335729837,10,False,False,1.0
data_sample_24,sample_25616,12,4.0394134521484375,3.9194469451904297,0.004581864457577467,6,False,False,1.0
data_sample_25,sample_14943,12,3.966662883758545,3.7865636348724365,0.026253044605255127,8,False,False,1.0
data_sample_26,sample_3743,12,4.296972274780273,4.057407855987549,0.008795271627604961,12,False,False,1.0
data_sample_27,sample_13420,12,4.347960472106934,4.182788848876953,0.011325456202030182,8,False,False,1.0
data_sample_28,sample_22270,12,4.243899345397949,4.066917896270752,0.02313496731221676,8,False,False,1.0
data_sample_29,sample_26941,12,4.149406433105469,3.911212205886841,0.007425019051879644,12,False,False,1.0
data_sample_30,sample_11439,12,4.130489349365234,3.9283390045166016,0.009842777624726295,10,False,False,1.0
data_sample_31,sample_15033,12,4.284372329711914,4.044922351837158,0.008680864237248898,12,False,False,1.0
data_sample_32,sample_5528,12,4.38431453704834,4.1715497970581055,0.02045721374452114,10,False,False,1.0
data_sample_33,sample_8126,12,4.459706783294678,4.249383449554443,0.018015675246715546,10,False,False,1.0
data_sample_34,sample_24173,12,4.102806568145752,3.902194023132324,0.008304876275360584,10,False,False,1.0
data_sample_35,sample_25623,12,4.48760986328125,4.309931755065918,0.023831717669963837,8,False,False,1.0
data_sample_36,sample_22917,12,4.229358673095703,4.066860675811768,0.008651667274534702,8,False,False,1.0
data_sample_37,sample_5249,12,4.384532928466797,4.131882667541504,0.021881103515625,12,False,False,1.0
data_sample_38,sample_2015,12,4.114114761352539,3.8642797470092773,0.019065558910369873,12,False,False,1.0
data_sample_39,sample_13939,12,4.501816749572754,4.2587175369262695,0.012330158613622189,12,False,False,1.0
data_sample_40,sample_22270,12,4.314610481262207,4.076211929321289,0.00762939453125,12,False,False,1.0
data_sample_41,sample_19347,12,4.175389289855957,3.9388747215270996,0.005745363421738148,12,False,False,1.0
