epoch,train_impedance_loss,train_impedance_legacy,train_impedance_peak,val_impedance_loss,val_impedance_legacy,val_impedance_peak
1,2.2689443167585592,2.2689443167585592,0.0,1.560906230704859,1.560906230704859,0.0
25,2.865242655460651,2.865242655460651,0.0,1.442339154658839,1.442339154658839,0.0
50,1.8850148549446692,1.8850148549446692,0.0,1.0692791376495734,1.0692791376495734,0.0
75,1.5301493114003768,1.5301493114003768,0.0,0.953408834990114,0.953408834990114,0.0
100,1.34766398742795,1.34766398742795,0.0,0.895280392607674,0.895280392607674,0.0
125,1.677019209242784,1.2635642648316348,0.41345494627379453,1.2182912460993975,0.8660659084562212,0.35222532774787396
150,1.6155187393037171,1.2182133000057478,0.3973054551304533,1.1886162576265633,0.846512985881418,0.3421032635960728
175,1.5451619814221675,1.1649906231233706,0.3801713611644048,1.1598150805803016,0.828177552903071,0.3316375153954141
200,1.501677287885776,1.1322722982328672,0.36940500799279946,1.1346478393534198,0.8091867073671892,0.32546112465206534
225,1.296044449393566,0.97141357883811,0.32463086382127726,0.9925329140387475,0.7056587293045595,0.2868741895072162
250,1.1311666948290973,0.848371361883787,0.2827953190112916,0.8589268878567964,0.6131548741832376,0.2457720255770255
275,1.0030512765336494,0.7515571468438094,0.2514941311942843,0.7701692865230143,0.5525528799043968,0.21761641136254184
275,0.9768870646277299,0.7302410141206704,0.2466460534084875,0.7555732972105034,0.5376772365998477,0.21789605761296116
300,0.8786845008054605,0.6594054959714413,0.21927901067269537,0.6573127792798914,0.47329272743081674,0.1840200546575943
325,0.8398589345698173,0.6296738287290702,0.21018511465249154,0.625218482571654,0.4499988731404301,0.17521960817975923
350,0.8311633982050878,0.6234441673956238,0.2077192310602046,0.6150189688778482,0.44360854593105614,0.1714104236307321
