epoch,train_sec,val_sec,total_sec,val_ran,train_loss,val_loss
1,35.70,23.16,58.86,1,125.656060,91.7581
2,32.12,0.00,32.12,0,67.571015,
3,32.39,0.00,32.39,0,42.695781,
4,31.49,0.00,31.49,0,39.715140,
5,33.08,0.00,33.08,0,39.921513,
6,31.20,0.00,31.20,0,40.444859,
7,32.17,0.00,32.17,0,41.156765,
8,31.94,0.00,31.94,0,42.285431,
9,31.91,0.00,31.91,0,43.345801,
10,31.38,0.00,31.38,0,44.201476,
11,41.87,0.00,41.87,0,54.711314,
12,41.40,0.00,41.40,0,53.078293,
13,41.45,0.00,41.45,0,51.081262,
14,42.27,0.00,42.27,0,48.871501,
15,41.65,0.00,41.65,0,47.913464,
16,42.79,0.00,42.79,0,47.282059,
17,42.31,0.00,42.31,0,45.639537,
18,41.13,0.00,41.13,0,45.136881,
19,41.97,0.00,41.97,0,44.035334,
20,42.19,0.00,42.19,0,43.567863,
21,42.66,0.00,42.66,0,42.873259,
22,42.68,0.00,42.68,0,41.946644,
23,42.20,0.00,42.20,0,40.275629,
24,41.55,0.00,41.55,0,39.187069,
25,41.21,20.68,61.89,1,37.996825,20.0657
26,42.27,0.00,42.27,0,36.376556,
27,41.91,0.00,41.91,0,34.344203,
28,41.56,0.00,41.56,0,33.080087,
29,41.36,0.00,41.36,0,32.176490,
30,41.59,0.00,41.59,0,31.121293,
31,41.51,0.00,41.51,0,30.075566,
32,42.35,0.00,42.35,0,29.458566,
33,41.68,0.00,41.68,0,28.579376,
34,42.06,0.00,42.06,0,27.603678,
35,43.16,0.00,43.16,0,26.694116,
36,41.83,0.00,41.83,0,25.729625,
37,43.12,0.00,43.12,0,25.168279,
38,42.67,0.00,42.67,0,24.633686,
39,42.31,0.00,42.31,0,24.254030,
40,43.86,0.00,43.86,0,23.949135,
41,42.45,0.00,42.45,0,23.220285,
42,43.27,0.00,43.27,0,23.066105,
43,43.37,0.00,43.37,0,22.794122,
44,42.42,0.00,42.42,0,22.365051,
45,42.64,0.00,42.64,0,22.066928,
46,42.47,0.00,42.47,0,21.812517,
47,42.74,0.00,42.74,0,21.625132,
48,42.64,0.00,42.64,0,21.331749,
49,42.19,0.00,42.19,0,20.948610,
50,41.13,20.93,62.06,1,20.737093,10.4649
51,42.15,0.00,42.15,0,20.595317,
52,41.45,0.00,41.45,0,20.231659,
53,40.20,0.00,40.20,0,20.115044,
54,39.41,0.00,39.41,0,19.822007,
