gen_sample,nn_train_sample,nn_train_K,combined_score,heatmap_mse,impedance_mse,occupancy_hamming,occupancy_exact
data_sample_0,sample_9838,31,4.248223781585693,3.9353370666503906,0.005194461904466152,16,False
data_sample_1,sample_9233,31,4.139402866363525,3.8577263355255127,0.012445755302906036,14,False
data_sample_2,sample_12568,31,4.106602668762207,3.796677589416504,0.0022325392346829176,16,False
data_sample_3,sample_22197,31,3.802698850631714,3.603963851928711,0.006427318789064884,10,False
data_sample_4,sample_7127,31,4.075860500335693,3.832634925842285,0.012456060387194157,12,False
data_sample_5,sample_3287,31,4.060260772705078,3.747498035430908,0.0050704097375273705,16,False
data_sample_6,sample_4601,31,4.1503005027771,3.871018648147583,0.010050984099507332,14,False
data_sample_7,sample_11033,31,4.340511798858643,4.025806427001953,0.007012966088950634,16,False
data_sample_8,sample_20347,31,3.815107822418213,3.618924140930176,0.003875996684655547,10,False
data_sample_9,sample_1587,31,4.008181095123291,3.730166435241699,0.008783778175711632,14,False
data_sample_10,sample_1889,31,4.008465766906738,3.732970714569092,0.006264162249863148,14,False
data_sample_11,sample_8124,31,4.025704860687256,3.746751308441162,0.009722689166665077,14,False
data_sample_12,sample_17121,31,4.2076287269592285,3.960312843322754,0.016546472907066345,12,False
data_sample_13,sample_12768,31,4.16216516494751,3.9277701377868652,0.003625646699219942,12,False
data_sample_14,sample_9838,31,4.154963493347168,3.836625576019287,0.010645746253430843,16,False
data_sample_15,sample_26797,31,3.9096672534942627,3.6289596557617188,0.011476854793727398,14,False
data_sample_16,sample_24152,31,4.2333784103393555,3.9536218643188477,0.01052579004317522,14,False
data_sample_17,sample_2299,31,4.1091389656066895,3.821575164794922,0.018333004787564278,14,False
data_sample_18,sample_13400,31,4.238433361053467,3.965358257293701,0.003844554303213954,14,False
data_sample_19,sample_9755,31,4.196999549865723,3.919262170791626,0.00850687362253666,14,False
data_sample_20,sample_16163,31,4.132246971130371,3.848137855529785,0.014878310263156891,14,False
data_sample_21,sample_29259,31,3.816324472427368,3.503331184387207,0.005301075056195259,16,False
data_sample_22,sample_2060,31,4.116432189941406,3.8693313598632812,0.016331791877746582,12,False
data_sample_23,sample_9505,31,4.002485275268555,3.7641820907592773,0.007534142583608627,12,False
data_sample_24,sample_16803,31,4.241833686828613,3.9279940128326416,0.006147244479507208,16,False
data_sample_25,sample_15789,31,4.138599872589111,3.8226728439331055,0.008234461769461632,16,False
data_sample_26,sample_12321,31,4.042004585266113,3.7658329010009766,0.006940833292901516,14,False
data_sample_27,sample_6466,31,4.163322448730469,3.922067403793335,0.010485760867595673,12,False
data_sample_28,sample_22833,31,4.119119167327881,3.837005138397217,0.012883174233138561,14,False
data_sample_29,sample_1625,31,4.208144664764404,3.8935651779174805,0.006887196563184261,16,False
data_sample_30,sample_29867,31,4.003515243530273,3.7631337642669678,0.009612112306058407,12,False
data_sample_31,sample_20067,31,4.285225868225098,4.0097336769104,0.006261520087718964,14,False
data_sample_32,sample_27172,31,4.130547523498535,3.895753860473633,0.004024357069283724,12,False
data_sample_33,sample_6876,31,4.156146049499512,3.8439924716949463,0.0044613792560994625,16,False
data_sample_34,sample_28507,31,4.2070536613464355,3.92539119720459,0.012431619688868523,14,False
data_sample_35,sample_3126,31,4.173819065093994,3.902675151824951,0.001912963343784213,14,False
data_sample_36,sample_5951,31,4.206745147705078,3.8953351974487305,0.0037177279591560364,16,False
data_sample_37,sample_10140,31,4.0064802169799805,3.7310047149658203,0.006244874093681574,14,False
data_sample_38,sample_22833,31,3.9480607509613037,3.6729276180267334,0.005902179051190615,14,False
data_sample_39,sample_2785,31,4.089903354644775,3.8157176971435547,0.004955077078193426,14,False
data_sample_40,sample_2238,31,4.197711944580078,3.918226957321167,0.010254302993416786,14,False
data_sample_41,sample_6890,31,4.039719581604004,3.766317367553711,0.004171660635620356,14,False
data_sample_42,sample_9780,31,4.166289329528809,3.93098783493042,0.004532455001026392,12,False
data_sample_43,sample_16672,31,4.1444091796875,3.9079928398132324,0.005647073034197092,12,False
data_sample_44,sample_19980,31,3.9951541423797607,3.720362424850464,0.005560936871916056,14,False
data_sample_45,sample_29707,31,4.129258632659912,3.8444299697875977,0.015597784891724586,14,False
data_sample_46,sample_8501,31,3.9472715854644775,3.6726279258728027,0.005412708502262831,14,False
data_sample_47,sample_18917,31,4.2497663497924805,3.9708313941955566,0.00970432534813881,14,False
data_sample_48,sample_10917,31,3.9867053031921387,3.705941677093506,0.011532737873494625,14,False
data_sample_49,sample_23930,31,4.184365749359131,3.9049649238586426,0.010170280002057552,14,False
data_sample_50,sample_20475,31,4.204443454742432,3.8895044326782227,0.00724653759971261,16,False
data_sample_51,sample_19277,31,4.172964572906494,3.8581690788269043,0.0071030654944479465,16,False
data_sample_52,sample_19277,31,4.328772068023682,4.011125564575195,0.009953882545232773,16,False
data_sample_53,sample_14360,31,4.008828639984131,3.728227138519287,0.011370638385415077,14,False
data_sample_54,sample_23655,31,4.081479549407959,3.766693115234375,0.007094214204698801,16,False
data_sample_55,sample_22948,31,4.0521626472473145,3.7722229957580566,0.010709027759730816,14,False
data_sample_56,sample_26162,31,4.147439956665039,3.8693342208862305,0.008874934166669846,14,False
data_sample_57,sample_13095,31,4.097259044647217,3.778623104095459,0.010943524539470673,16,False
data_sample_58,sample_4324,31,3.9954633712768555,3.683087110519409,0.004683985840529203,16,False
data_sample_59,sample_5476,31,4.015531063079834,3.7659454345703125,0.018816398456692696,12,False
data_sample_60,sample_5865,31,4.151140213012695,3.8724756240844727,0.009434026665985584,14,False
data_sample_61,sample_11192,31,4.319684028625488,4.045213222503662,0.0052401721477508545,14,False
data_sample_62,sample_3019,31,4.036870002746582,3.802842378616333,0.0032585111912339926,12,False
data_sample_63,sample_713,31,4.007038116455078,3.728788375854492,0.009019067510962486,14,False
data_sample_64,sample_27534,31,3.995149612426758,3.6831536293029785,0.004303771071135998,16,False
data_sample_65,sample_13327,31,4.082897186279297,3.80800724029541,0.005659095011651516,14,False
data_sample_66,sample_5845,31,4.174091815948486,3.8932294845581055,0.01163168903440237,14,False
data_sample_67,sample_21754,31,4.290617942810059,3.975106716156006,0.007818973623216152,16,False
data_sample_68,sample_22519,31,4.083029747009277,3.8101577758789062,0.003641103859990835,14,False
data_sample_69,sample_15688,31,3.805361032485962,3.5695042610168457,0.005087716039270163,12,False
data_sample_70,sample_2943,31,4.00494384765625,3.6921019554138184,0.005149411968886852,16,False
data_sample_71,sample_16892,31,4.007528305053711,3.770728349685669,0.006030458491295576,12,False
data_sample_72,sample_15642,31,3.871142864227295,3.592930793762207,0.008981283754110336,14,False
data_sample_73,sample_19951,31,3.9688520431518555,3.692788600921631,0.006832502782344818,14,False
data_sample_74,sample_2060,31,4.184930801391602,3.8975377082824707,0.01816258206963539,14,False
data_sample_75,sample_2181,31,3.976790189743042,3.6967849731445312,0.010774422436952591,14,False
data_sample_76,sample_20931,31,4.201147079467773,3.926701307296753,0.005215071141719818,14,False
data_sample_77,sample_6466,31,4.125202655792236,3.8455138206481934,0.010458149015903473,14,False
data_sample_78,sample_9780,31,3.969071865081787,3.734248161315918,0.004054610151797533,12,False
data_sample_79,sample_14577,31,4.192010879516602,3.8810229301452637,0.0032957664225250483,16,False
data_sample_80,sample_26661,31,4.1795172691345215,3.902581214904785,0.007705093827098608,14,False
data_sample_81,sample_1642,31,3.982830047607422,3.711729049682617,0.0018701594090089202,14,False
data_sample_82,sample_14251,31,4.131332874298096,3.852644920349121,0.009457146748900414,14,False
data_sample_83,sample_5643,31,4.079590797424316,3.8437857627868652,0.005035928916186094,12,False
data_sample_84,sample_20767,31,4.237672328948975,3.9629406929016113,0.005500826518982649,14,False
data_sample_85,sample_1377,31,4.00942325592041,3.7733850479125977,0.005268707871437073,12,False
data_sample_86,sample_20881,31,4.046372890472412,3.7298312187194824,0.008849172852933407,16,False
data_sample_87,sample_25795,31,4.167807102203369,3.8473668098449707,0.012748024426400661,16,False
data_sample_88,sample_1642,31,4.200395584106445,3.9254207611083984,0.005744306370615959,14,False
data_sample_89,sample_29587,31,4.032593250274658,3.7932634353637695,0.00856064260005951,12,False
data_sample_90,sample_6740,31,4.4661149978637695,4.15446662902832,0.003955659456551075,16,False
data_sample_91,sample_26339,31,4.163471221923828,3.8442251682281494,0.011553479358553886,16,False
data_sample_92,sample_24999,31,4.080214500427246,3.763174057006836,0.009347890503704548,16,False
data_sample_93,sample_1587,31,4.036929607391357,3.76460337638855,0.0030953544192016125,14,False
data_sample_94,sample_22208,31,3.9583091735839844,3.671034336090088,0.01804407872259617,14,False
data_sample_95,sample_21300,31,4.046116352081299,3.8052337169647217,0.010113208554685116,12,False
data_sample_96,sample_1286,31,3.952852487564087,3.6812796592712402,0.0023420590441673994,14,False
data_sample_97,sample_17439,31,4.3554158210754395,4.039094924926758,0.008628415875136852,16,False
data_sample_98,sample_2488,31,4.346819877624512,4.027075290679932,0.012052197940647602,16,False
data_sample_99,sample_23792,31,4.153467655181885,3.9061059951782227,0.016592182219028473,12,False
