epoch,train_total_loss,train_recon_loss,train_kl_loss,train_heatmap_loss,train_occupancy_loss,train_impedance_loss,val_total_loss,val_recon_loss,val_kl_loss,val_heatmap_loss,val_occupancy_loss,val_impedance_loss,val_expert_kl_loss,val_sigma_floor_loss,val_physics_ri_loss,val_physics_critic_sup_loss,val_physics_ar_loss
20,4.984322412319093,4.517741243421184,1.8763658743334042,0.29536030882907705,0.7131776366188628,0.13554477751678765,4.451129446427028,4.1955016901095705,1.8689099103212357,0.16584293389072022,0.7203358279851576,0.2309507915439705,1.2954703370730083,0.0,0.003372958592080977,0.01136527991911862,0.00039500729750822455
40,4.96997670257261,4.461927988517906,1.733159132760848,0.3296505593081221,0.6124519623145108,0.18093223304827633,3.6558367535471916,3.4066640622913837,1.7813150336345036,0.12584111156562963,0.6150896566299101,0.16075329241963723,1.2779692634940147,0.0,0.002109210251849921,0.01124224576051347,0.0003970447519350273
60,4.628247303985306,4.105355005693662,1.585226186573223,0.32870457339060816,0.5368812673182284,0.200808420565456,3.2462359108030796,3.005859966079394,1.6588648433486621,0.11299569027808805,0.546307287334154,0.1401655601027111,1.2535179642339547,0.0,0.0023006557360834754,0.011129415846274545,0.00039706070977748215
80,4.183833400220102,3.6749789070744083,1.4801019077052437,0.29969796732562415,0.4766072928199271,0.18358277963801017,2.9434181712567806,2.706649873405695,1.5900432442625363,0.10149721739192803,0.4867762091259162,0.1254513041737179,1.2608046618600686,0.0,0.0022696007848329223,0.011069571497500874,0.0004153017712269502
100,3.885314386037854,3.376355706232984,1.3808926240810286,0.2930397371545222,0.4310819488989798,0.1740047369876179,2.680698840568463,2.4438482001423836,1.4995191370447476,0.0973927501278619,0.4425375214777887,0.11523684083173673,1.236863865206639,0.0,0.0020542387040525987,0.011010809229143584,0.00041684788826993707
120,3.5707951021420445,3.0887671805106067,1.308359876910657,0.2780085853632028,0.3920498349796539,0.1613536732915736,2.501233155528704,2.264880662163099,1.4408140778541565,0.09805205254815519,0.3999431896954775,0.11086900198521714,1.2025933898985386,0.0,0.002141999017718869,0.01103847668855451,0.00042461611686424777
140,3.4241031154072115,2.9436454891593535,1.2693728721254809,0.26454162244548163,0.3723327943357811,0.15517013348744943,2.396421004086733,2.151283731063207,1.4303866177797318,0.0889808233672132,0.37758422348027426,0.10601872884823631,1.202695656567812,0.0,0.001972957768884953,0.010996292301570065,0.00044920543405169155
160,3.3729966777195863,2.890042684654489,1.2347893358971835,0.2625564508034155,0.36488091857371174,0.14985920672450587,2.356411504248778,2.1042959379653134,1.4093359981973965,0.10091103139954309,0.35982023753846687,0.10158585722092539,1.2212929278612137,0.0,0.00220313288809848,0.010968113158014603,0.000447643066005791
180,3.2623571230901924,2.7775709242052375,1.221733625607468,0.25473283782107004,0.34993165311231433,0.1422665212744785,2.2005541870991387,1.9402097339431446,1.3775202594697475,0.08719322372538348,0.3346463061558704,0.09630325781957556,1.18864722798268,0.0,0.0016362892905211386,0.010920094364943603,0.00047106990602211834
200,3.090664163584958,2.608345964508599,1.2032750929701386,0.23732878596155565,0.3280651537233619,0.13402224690498898,2.1449971136947474,1.883480992168188,1.3349683831135433,0.08719833373712997,0.3253149303297202,0.09398685205572595,1.1628845781087875,0.0,0.0017894456007828314,0.010923131664943261,0.00047936709961504675
