epoch,train_sec,val_sec,total_sec,val_ran,train_loss,val_loss
1,12.91,12.27,25.17,1,2370.925049,325.4569
2,10.02,0.00,10.02,0,279.683990,
3,9.60,0.00,9.60,0,188.637955,
4,9.19,0.00,9.19,0,137.795105,
5,9.54,0.00,9.54,0,129.005066,
6,11.62,0.00,11.62,0,135.954056,
7,11.06,0.00,11.06,0,112.351357,
8,10.92,0.00,10.92,0,116.513641,
9,10.52,0.00,10.52,0,123.641319,
10,10.29,0.00,10.29,0,109.733658,
11,12.04,0.00,12.04,0,113.410683,
12,12.18,0.00,12.18,0,78.432510,
13,11.97,0.00,11.97,0,113.260925,
14,11.79,0.00,11.79,0,111.707672,
15,11.70,0.00,11.70,0,102.493156,
16,11.38,0.00,11.38,0,84.308372,
17,11.70,0.00,11.70,0,110.797737,
18,11.83,0.00,11.83,0,90.871063,
19,11.55,0.00,11.55,0,106.803223,
20,11.80,0.00,11.80,0,85.822327,
21,11.51,0.00,11.51,0,99.253349,
22,11.60,0.00,11.60,0,81.427292,
23,11.87,0.00,11.87,0,97.861504,
24,12.18,0.00,12.18,0,105.806335,
25,11.88,11.34,23.22,1,99.922211,13.5964
26,11.89,0.00,11.89,0,111.617081,
27,11.76,0.00,11.76,0,96.558289,
28,11.88,0.00,11.88,0,93.545631,
29,12.14,0.00,12.14,0,110.968712,
30,11.69,0.00,11.69,0,93.500381,
31,11.87,0.00,11.87,0,85.087494,
32,11.60,0.00,11.60,0,79.190010,
33,12.03,0.00,12.03,0,94.624298,
34,11.73,0.00,11.73,0,96.726387,
35,11.86,0.00,11.86,0,97.751602,
36,11.87,0.00,11.87,0,95.010757,
37,11.62,0.00,11.62,0,80.710045,
38,11.56,0.00,11.56,0,107.111443,
39,12.17,0.00,12.17,0,94.138138,
40,11.87,0.00,11.87,0,97.688133,
41,11.70,0.00,11.70,0,104.706245,
42,11.80,0.00,11.80,0,100.302231,
43,11.89,0.00,11.89,0,86.090614,
44,12.10,0.00,12.10,0,102.021332,
45,11.45,0.00,11.45,0,100.619743,
46,11.79,0.00,11.79,0,84.287033,
47,11.74,0.00,11.74,0,82.476501,
48,11.50,0.00,11.50,0,81.651680,
49,11.85,0.00,11.85,0,84.838684,
50,11.67,11.48,23.16,1,81.803001,10.7427
51,11.80,0.00,11.80,0,99.884415,
52,12.24,0.00,12.24,0,111.251564,
53,12.26,0.00,12.26,0,90.611740,
54,12.96,0.00,12.96,0,113.786140,
55,12.43,0.00,12.43,0,100.117172,
56,12.20,0.00,12.20,0,99.080170,
57,11.57,0.00,11.57,0,95.480980,
58,11.75,0.00,11.75,0,83.316299,
59,12.13,0.00,12.13,0,94.866287,
60,11.97,0.00,11.97,0,91.063477,
61,11.78,0.00,11.78,0,111.004539,
62,11.48,0.00,11.48,0,79.944641,
63,11.55,0.00,11.55,0,77.510674,
64,11.73,0.00,11.73,0,78.603249,
65,11.82,0.00,11.82,0,75.568222,
66,11.52,0.00,11.52,0,82.137978,
67,11.72,0.00,11.72,0,85.724892,
68,11.72,0.00,11.72,0,101.304596,
69,11.74,0.00,11.74,0,85.528168,
70,12.16,0.00,12.16,0,93.449501,
71,11.55,0.00,11.55,0,88.482048,
72,11.74,0.00,11.74,0,78.749779,
73,11.93,0.00,11.93,0,93.898109,
74,11.55,0.00,11.55,0,90.371635,
75,11.78,11.57,23.35,1,88.251900,10.3192
76,11.57,0.00,11.57,0,91.502960,
77,11.50,0.00,11.50,0,72.142593,
78,11.88,0.00,11.88,0,85.933807,
79,12.46,0.00,12.46,0,85.187126,
80,12.50,0.00,12.50,0,118.161827,
81,11.74,0.00,11.74,0,100.406052,
82,12.38,0.00,12.38,0,87.779762,
83,11.97,0.00,11.97,0,93.263733,
84,11.96,0.00,11.96,0,91.444984,
85,12.41,0.00,12.41,0,83.229340,
86,11.89,0.00,11.89,0,102.461990,
87,11.61,0.00,11.61,0,88.159409,
88,11.60,0.00,11.60,0,87.061302,
89,11.76,0.00,11.76,0,97.656082,
90,11.43,0.00,11.43,0,105.803185,
91,12.14,0.00,12.14,0,88.208328,
92,11.87,0.00,11.87,0,76.954613,
93,11.73,0.00,11.73,0,104.469368,
94,11.56,0.00,11.56,0,88.833214,
95,11.51,0.00,11.51,0,76.277321,
96,12.36,0.00,12.36,0,88.845985,
97,12.18,0.00,12.18,0,76.675827,
98,11.74,0.00,11.74,0,94.426323,
99,11.39,0.00,11.39,0,81.523979,
100,11.33,11.12,22.45,1,86.652397,9.4733
101,12.72,0.00,12.72,0,88.214844,
102,11.44,0.00,11.44,0,80.250145,
103,11.78,0.00,11.78,0,92.768906,
104,11.87,0.00,11.87,0,86.096596,
105,11.65,0.00,11.65,0,88.882912,
106,12.60,0.00,12.60,0,89.253006,
107,11.71,0.00,11.71,0,89.804871,
108,11.47,0.00,11.47,0,80.544861,
109,11.70,0.00,11.70,0,78.634033,
110,11.88,0.00,11.88,0,101.901314,
111,11.59,0.00,11.59,0,82.223953,
112,11.86,0.00,11.86,0,82.612610,
113,11.69,0.00,11.69,0,79.693756,
114,12.09,0.00,12.09,0,73.796860,
115,12.38,0.00,12.38,0,78.621613,
116,12.43,0.00,12.43,0,84.449547,
117,12.91,0.00,12.91,0,83.355721,
118,11.49,0.00,11.49,0,98.627495,
119,10.96,0.00,10.96,0,82.207855,
120,10.68,0.00,10.68,0,80.927742,
121,10.64,0.00,10.64,0,79.887993,
122,10.76,0.00,10.76,0,90.294571,
123,10.91,0.00,10.91,0,90.055016,
124,10.62,0.00,10.62,0,75.798706,
125,10.66,9.55,20.20,1,89.422905,9.3393
126,11.19,0.00,11.19,0,80.294327,
127,11.39,0.00,11.39,0,99.606682,
128,11.57,0.00,11.57,0,85.276527,
129,11.25,0.00,11.25,0,85.010124,
130,11.23,0.00,11.23,0,80.105522,
