epoch,train_impedance_loss,train_impedance_legacy,train_impedance_peak,val_impedance_loss,val_impedance_legacy,val_impedance_peak
1,1.616836428642273,1.616836428642273,0.0,0.3367227748280666,0.3367227748280666,0.0
25,1.7125985622406006,1.7125985622406006,0.0,1.3732083779378015,1.3732083779378015,0.0
50,1.8296632766723633,1.8296632766723633,0.0,1.5788183886496747,1.5788183886496747,0.0
75,1.685124158859253,1.685124158859253,0.0,1.4479426023412922,1.4479426023412922,0.0
100,1.579745888710022,1.579745888710022,0.0,1.3764668822777075,1.3764668822777075,0.0
125,1.4955754280090332,1.4955754280090332,0.0,1.3023527088712474,1.3023527088712474,0.0
150,1.431310772895813,1.431310772895813,0.0,1.2373267358443776,1.2373267358443776,0.0
175,1.3773233890533447,1.3773233890533447,0.0,1.2128084204236016,1.2128084204236016,0.0
200,1.3467549085617065,1.3467549085617065,0.0,1.2053046824990725,1.2053046824990725,0.0
225,1.452370285987854,1.2939156293869019,0.15845461189746857,1.2665027201664252,1.1217849789584269,0.14471774062783013
250,1.533458948135376,1.243900179862976,0.28955918550491333,1.348922964490828,1.071466447877102,0.2774565239421657
275,1.5758024454116821,1.216195821762085,0.3596065640449524,1.3562120152790038,1.0254897924720263,0.330722232272879
300,1.5384598970413208,1.1930406093597412,0.34541967511177063,1.3719341151538442,1.0342060413028373,0.33772807720987524
325,1.5009791851043701,1.1648211479187012,0.33615782856941223,1.3409333778697936,1.0160767694965738,0.3248566174116291
350,1.440515160560608,1.1196707487106323,0.3208445608615875,1.2176700647248597,0.9416020322041433,0.2760680429637432
375,1.4307383298873901,1.1134929656982422,0.31724512577056885,1.1914356192115878,0.9070225367780591,0.28441307864716797
400,1.3785017728805542,1.074174165725708,0.30432799458503723,1.146628451151926,0.8761948110138784,0.27043364032125866
425,1.3542613983154297,1.0555331707000732,0.29872846603393555,1.1109007699567763,0.8583663240319392,0.2525344414667028
450,1.3522138595581055,1.054740071296692,0.29747381806373596,1.0839122304173767,0.8372866336683757,0.2466255945504689
475,1.3293932676315308,1.0357348918914795,0.2936582565307617,1.1049652764054596,0.8567164939690809,0.24824878084855
500,1.325524091720581,1.0368016958236694,0.28872227668762207,1.0642923155768973,0.8211082952921508,0.24318401741444087
525,1.3021814823150635,1.018688678741455,0.2834925949573517,1.052491865197166,0.8160130285093041,0.2364788366878619
550,1.2942280769348145,1.0134649276733398,0.28076353669166565,1.0491503313428066,0.8103809804945695,0.23876934486334442
575,1.2807652950286865,1.0024685859680176,0.2782963216304779,1.0349278418255634,0.8005198479675856,0.23440798921663253
600,1.2835994958877563,1.002927541732788,0.28067177534103394,1.0292189858975958,0.7945966906234866,0.23462229008313085
