gen_sample,nn_train_sample,nn_train_K,combined_score,heatmap_mse,impedance_mse,occupancy_hamming,occupancy_exact,occ_pattern_in_train,combined_percentile_vs_train_nn
data_sample_0,sample_15949,11,4.303653240203857,4.096455097198486,0.014890464022755623,10,False,False,1.0
data_sample_1,sample_16298,11,4.094784736633301,3.8899993896484375,0.012477594427764416,10,False,False,1.0
data_sample_2,sample_834,11,4.24105978012085,4.033623695373535,0.015128395520150661,10,False,False,1.0
data_sample_3,sample_25568,11,4.240056991577148,4.075596332550049,0.010614436119794846,8,False,False,1.0
data_sample_4,sample_25155,11,4.202987194061279,4.042290210723877,0.006850733887404203,8,False,False,1.0
data_sample_5,sample_14699,11,4.063854694366455,3.855276584625244,0.016270624473690987,10,False,False,1.0
data_sample_6,sample_14699,11,4.301426410675049,4.053954124450684,0.01670302264392376,12,False,False,1.0
data_sample_7,sample_7638,11,4.179834365844727,3.969278573989868,0.01824832335114479,10,False,False,1.0
data_sample_8,sample_8717,11,4.1070451736450195,3.8915247917175293,0.023212779313325882,10,False,False,1.0
data_sample_9,sample_14933,11,4.335477352142334,4.167027473449707,0.0146033875644207,8,False,False,1.0
data_sample_10,sample_23161,11,4.102322101593018,3.9287919998168945,0.019683837890625,8,False,False,1.0
data_sample_11,sample_24480,11,4.2571940422058105,4.052489280700684,0.012397270649671555,10,False,False,1.0
data_sample_12,sample_6753,11,4.275591850280762,4.112140655517578,0.009604846127331257,8,False,False,1.0
data_sample_13,sample_1337,11,4.2502851486206055,4.051956653594971,0.006021078675985336,10,False,False,1.0
data_sample_14,sample_23165,11,4.188289642333984,4.020536422729492,0.013906899839639664,8,False,False,1.0
data_sample_15,sample_4932,11,4.094090461730957,3.9223713874816895,0.017872732132673264,8,False,False,1.0
data_sample_16,sample_14993,11,4.229673862457275,4.030182838439941,0.00718338880687952,10,False,False,1.0
data_sample_17,sample_17826,11,4.225162982940674,4.023604869842529,0.009250789880752563,10,False,False,1.0
data_sample_18,sample_10542,11,4.3642964363098145,4.161373138427734,0.010615757666528225,10,False,False,1.0
data_sample_19,sample_10869,11,4.108999729156494,3.8669464588165283,0.011284105479717255,12,False,False,1.0
