mhz,k,sample,label,mae_ohm,rmse_ohm,median_abs_diff_ohm,p95_abs_diff_ohm,max_abs_diff_ohm,nrmse_ohm,mape_pct,real_max_ohm,gen_max_ohm,real_p95_ohm,gen_p95_ohm,real_mean_ohm,gen_mean_ohm,max_ratio,mean_ratio,pearson_r,spearman_rho,pattern_mae,pattern_rmse,peak_loc_err_px,peak_real_ohm,peak_gen_ohm
70.0,5,0,sample_0,0.02274072910464147,0.0900125348632591,0.0,0.27735553123513956,0.8535839385729487,0.03468720995651957,1.4947634295753287,2.8975330657702143,2.113853931427002,1.6422483078499843,1.4616248726844787,0.9071889263567485,0.836075614382337,0.7295357407302281,0.9216113535909206,0.9563251868168869,0.9232491685552862,0.042569578420327554,0.0634537372459905,63.0,2.8975330657702143,2.113853931427002
70.0,6,0,sample_0,0.01398489628930964,0.07005421915347369,0.0,0.0,0.738839792833275,0.02910684472619015,1.144160331250408,2.7433509107684557,2.0045111179351807,1.5669244722506532,1.4344324946403504,0.8635601195792801,0.8055581442126027,0.7306798084294968,0.9328338883980243,0.9502925563411216,0.8962286293589985,0.0457303811543876,0.06599629524632844,0.0,2.7433509107684557,2.0045111179351807
70.0,7,0,sample_0,0.09077096641819658,0.19921269217629073,0.0,0.5177526336301158,0.8451869313177331,0.07863920539452879,7.060367647255291,2.8457567910331534,2.015108346939087,1.6372823763088764,1.3439734816551208,0.8806677778056208,0.7438057977141757,0.7081098262819223,0.8445929514618247,0.9076429146708086,0.8978235747280744,0.052865274633442434,0.07645698362677579,0.0,2.8457567910331534,2.015108346939087
70.0,8,0,sample_0,0.021041671181317143,0.08583445382355696,0.0,0.2640706540004231,0.8198439501239392,0.037125599810408166,1.4534359648582438,2.619573058934364,1.7997291088104248,1.3682627276444914,1.1539944887161253,0.7283911791100184,0.6467219045459529,0.6870314621202244,0.887877177941868,0.9809789570986286,0.9805882170071838,0.013406709040707631,0.03699890105287168,0.0,2.619573058934364,1.7997291088104248
70.0,9,0,sample_0,0.0073173698686738314,0.05063309268522081,0.0,0.0,0.684592307317871,0.021699546976308753,0.5254407184979358,2.618481934774536,1.933889627456665,1.2624904701339077,1.123342740535736,0.6784872485635548,0.6233683415017761,0.7385537405371415,0.9187620590092554,0.9685728664652044,0.9407093917221157,0.010164858045704436,0.030757528539070055,0.0,2.618481934774536,1.933889627456665
70.0,10,0,sample_0,0.023036568724224167,0.09318446011009975,0.0,0.28423588438688596,0.7858145335706985,0.03885413019810854,1.7887608339045875,2.677616844514302,1.8918023109436035,1.3366752079206028,1.1265357017517086,0.7076832201879965,0.6260105678182104,0.7065246526288421,0.8845915092517106,0.9544625590406626,0.9300857726031786,0.024332326891927974,0.042796652804381996,0.0,2.677616844514302,1.8918023109436035
70.0,11,0,sample_0,0.05018085826593457,0.13745984734919064,0.0,0.380318661191152,0.8298800442956518,0.060930066167528975,4.200793016791193,2.541550204589231,1.8359944820404053,1.3269345941362478,1.1298069357872007,0.6940579107570506,0.6071116512333041,0.7223915855469561,0.8747276586345526,0.9264917453192408,0.9507694338728363,0.02786342288245091,0.05496056218470683,63.0,2.541550204589231,1.8359944820404053
70.0,12,0,sample_0,0.03259843705004366,0.10948935442869469,0.0,0.31439606379881024,0.7446075214334087,0.04940704527900599,2.7546052676325,2.483369109728301,1.7584481239318848,1.2377149618509524,1.0725438356399535,0.646077256441436,0.580652532877622,0.7080897145105716,0.8987354485682248,0.9394709739388322,0.9471607769974537,0.020815459109566607,0.04837018109052288,0.0,2.483369109728301,1.7584481239318848
70.0,13,0,sample_0,0.06491427355295191,0.1634998819727947,0.0,0.44430180378065864,1.0115701688605148,0.0662419966824062,5.19365700376812,2.7437445653754073,1.7321743965148926,1.4560306602063067,1.150803279876709,0.7458327640278477,0.6208908422426744,0.631317659221638,0.8324799769985591,0.9487888612153184,0.9485762818505489,0.030460359982774837,0.06035075971050603,0.0,2.7437445653754073,1.7321743965148926
70.0,14,0,sample_0,0.020093799097375985,0.09105960322467473,0.0,0.25636219185024667,0.852682954176089,0.037593354463130245,1.9803060132954093,2.7098449529248683,1.9056396484375,1.3611419162571758,1.3749536871910093,0.6698859547418009,0.6828560379696337,0.7032282959143659,1.019361628850439,0.9338782792612547,0.9488264129470947,0.055025654699919345,0.10570629305447725,63.0,2.7098449529248683,1.9056396484375
70.0,15,0,sample_0,0.012709774677786896,0.06661820449913966,0.0,0.0,0.7097643967765208,0.031199004090416958,0.8940455724945479,2.4232827778952952,1.7135183811187744,1.193486447509226,0.9854365170001983,0.6089023172451931,0.5561575165022781,0.7071062431298357,0.9133772376141645,0.9795114122108951,0.9666827441537689,0.00959716052575223,0.030112185649430818,0.0,2.4232827778952952,1.7135183811187744
70.0,16,0,sample_0,0.02734217870500321,0.09593738385233784,0.0,0.28359434536320405,0.7858729825681907,0.04325747094367519,2.2951123221315006,2.493362473077224,1.7074894905090332,1.2046826745057924,0.9688205480575559,0.6240312279522815,0.5461910875179828,0.68481398470785,0.8752624276677209,0.9652849255916436,0.9349773720904015,0.011425340628467407,0.02998640038764646,0.0,2.493362473077224,1.7074894905090332
70.0,17,0,sample_0,0.04207628107424064,0.1307230630452353,0.0,0.39100845841663767,0.8251743899397637,0.05964723596948681,3.804268924081951,2.466602860551336,1.8666996955871582,1.228528374783399,1.0172637939453124,0.6022211934039026,0.5394380281577299,0.7567897229997993,0.8957473334817283,0.8988169885496896,0.8866293369298408,0.02876719285497758,0.05704084781672589,63.0,2.466602860551336,1.8666996955871582
70.0,18,0,sample_0,0.036222987927323244,0.1181998173709003,0.0,0.35732060910110547,0.9181688243083386,0.05371549259052676,3.2201587823858318,2.472193282239857,1.6825156211853027,1.1810030203570687,0.9247106254100799,0.585584879360268,0.5102692224901595,0.6805760832991624,0.871383877001079,0.9411942074822669,0.9257397313530324,0.01935459787339575,0.042087552257699654,63.0,2.472193282239857,1.6825156211853027
70.0,19,0,sample_0,0.018493252689228558,0.07810440559960675,0.0,0.2595031786108197,0.651316980494812,0.035639313234550836,1.5295994350070525,2.4522539178269653,1.8009369373321533,1.1672594151051168,0.9912732183933257,0.583153064017846,0.5282078754234981,0.7344006769609044,0.9057791307555123,0.9597380377843494,0.9135413172971841,0.012750716712776226,0.03232830868290002,0.0,2.4522539178269653,1.8009369373321533
70.0,20,0,sample_0,0.031317872847145344,0.1094248199314576,0.0,0.3347999183558334,0.753632397800287,0.05707964211493423,3.12531440863705,2.186198463868142,1.618823766708374,1.0843101782855642,0.8470270991325377,0.5604367583765867,0.4875030731890863,0.7404742952037914,0.869862773814539,0.9130403562233189,0.8611279258720774,0.022833054184934535,0.04909016253394005,0.0,2.186198463868142,1.618823766708374
120.0,2,0,sample_0,1.4584197041575537,1.5887098079701136,1.4120474814061708,2.65644666840194,4.112949723771355,0.41154469643475505,555.946460369213,3.8932626552705187,4.989203929901123,1.5734969433093449,3.4848231792449944,0.5440408848983012,2.0031595488875618,1.2814968759292338,3.682001857750116,0.708123352929597,0.6727901136871023,0.15958414275437702,0.21402525650653506,63.150613615387776,3.8932626552705187,4.989203929901123
120.0,3,0,sample_0,1.5744205314206554,1.8805339548680082,1.2011130378382324,3.5667360503748204,4.313623007930062,0.6372204390499193,687.312393559157,3.0001830540151437,5.081698894500732,1.1638039454546267,3.9780780076980586,0.4375883505230448,2.012375903122631,1.6937962794303156,4.598787652178718,0.265424347081069,0.20440127991310997,0.2009759701320934,0.29413574007320537,8.06225774829855,3.0001830540151437,5.081698894500732
120.0,4,0,sample_0,1.9352884717707306,2.2682860200322645,1.8796835170148192,3.794937795187484,4.076060024097307,0.39708130071965825,88.9682203636251,5.901079336145376,4.149568557739258,5.603729401861805,3.1980149507522575,2.6813739399112726,1.5056777093168738,0.7031880646515394,0.5615321633828876,0.020189417950260934,0.05583326557051584,0.35921732742539675,0.4116916089669486,71.06335201775947,5.901079336145376,4.149568557739258
