mhz,pi_norm,max,mean_fg,p95
10.0,0.3599516044570672,0.6467052698135376,0.06864351779222488,0.17718324065208435
70.0,0.6641459998837217,4.185503005981445,0.5851819515228271,1.0600085258483887
120.0,0.7484046254718868,7.918501853942871,1.1511560678482056,2.1664066314697266
270.0,0.875173287927802,31.219799041748047,2.8694636821746826,7.922473907470703
400.0,0.9366156687720424,31.219799041748047,2.7080283164978027,7.875084400177002
