mhz,pi_norm,max,mean_fg,p95
10.0,0.3599516044570672,0.6467052698135376,0.06827810406684875,0.17718324065208435
70.0,0.6641459998837217,5.420000076293945,0.7577790021896362,1.372653841972351
120.0,0.7484046254718868,7.474468231201172,1.0866044759750366,2.04492449760437
270.0,0.875173287927802,33.24644088745117,2.8713676929473877,7.922473907470703
400.0,0.9366156687720424,38.97895050048828,2.7363903522491455,7.875084400177002
