gen_sample,nn_train_sample,nn_train_K,combined_score,heatmap_mse,impedance_mse,occupancy_hamming,occupancy_exact
data_sample_0,sample_16180,36,4.187296390533447,3.953042507171631,0.0034848167560994625,12,False
data_sample_1,sample_11180,36,4.184440612792969,3.9447226524353027,0.00894891656935215,12,False
data_sample_2,sample_28677,36,4.029198169708252,3.7945899963378906,0.0038387414533644915,12,False
data_sample_3,sample_20839,36,4.078760147094727,3.801023244857788,0.008506081067025661,14,False
data_sample_4,sample_424,36,3.903643846511841,3.7031097412109375,0.008226403035223484,10,False
data_sample_5,sample_20839,36,4.234452247619629,3.955090045928955,0.010131439194083214,14,False
data_sample_6,sample_19762,36,3.9493088722229004,3.7097043991088867,0.008835433050990105,12,False
data_sample_7,sample_22656,36,4.215063095092773,3.9714159965515137,0.012877625413239002,12,False
data_sample_8,sample_4989,36,3.8716025352478027,3.6390490531921387,0.001784287509508431,12,False
data_sample_9,sample_8468,36,3.820929527282715,3.664910316467285,0.0021729571744799614,8,False
data_sample_10,sample_4034,36,4.014504432678223,3.7392983436584473,0.005975368432700634,14,False
data_sample_11,sample_13698,36,4.170566558837891,3.8898112773895264,0.011524546891450882,14,False
data_sample_12,sample_17583,36,4.078469753265381,3.832019329071045,0.015681015327572823,12,False
data_sample_13,sample_4504,36,3.9649219512939453,3.683675765991211,0.012015338987112045,14,False
data_sample_14,sample_9891,36,4.0263776779174805,3.8269529342651367,0.007117069326341152,10,False
data_sample_15,sample_14424,36,4.306865692138672,4.0671491622924805,0.008947331458330154,12,False
data_sample_16,sample_5266,36,3.9432125091552734,3.670085906982422,0.00389568111859262,14,False
data_sample_17,sample_1578,36,3.865952968597412,3.632080554962158,0.003103148890659213,12,False
data_sample_18,sample_3310,36,3.9543731212615967,3.7146332263946533,0.0089707151055336,12,False
data_sample_19,sample_9857,36,4.208234786987305,3.93265438079834,0.006349638104438782,14,False
data_sample_20,sample_3656,36,4.089150905609131,3.8373498916625977,0.021031895652413368,12,False
data_sample_21,sample_26281,36,4.112980842590332,3.952423095703125,0.00671175355091691,8,False
data_sample_22,sample_21428,36,4.070375442504883,3.872894763946533,0.005173324141651392,10,False
data_sample_23,sample_23498,36,4.179309844970703,3.9422607421875,0.00628001568838954,12,False
data_sample_24,sample_4267,36,3.925481081008911,3.6801247596740723,0.014587270095944405,12,False
data_sample_25,sample_25883,36,3.9494500160217285,3.6770408153533936,0.003178451908752322,14,False
data_sample_26,sample_17606,36,4.046549320220947,3.8386154174804688,0.0156264528632164,10,False
data_sample_27,sample_22255,36,4.251925468444824,3.979135036468506,0.003559855744242668,14,False
data_sample_28,sample_4814,36,4.100181579589844,3.8411192893981934,0.02829296514391899,12,False
data_sample_29,sample_21979,36,4.057797908782959,3.8239102363586426,0.0031184738036245108,12,False
data_sample_30,sample_4650,36,3.941324472427368,3.6675450801849365,0.004548440221697092,14,False
data_sample_31,sample_6442,36,4.020143032073975,3.7466721534729004,0.004240093752741814,14,False
data_sample_32,sample_26261,36,3.996453285217285,3.745198965072632,0.020485222339630127,12,False
data_sample_33,sample_18855,36,3.782865285873413,3.5044994354248047,0.00913506094366312,14,False
data_sample_34,sample_21670,36,3.9815986156463623,3.7428808212280273,0.007948705926537514,12,False
data_sample_35,sample_7496,36,4.142246723175049,3.905906915664673,0.005570580717176199,12,False
data_sample_36,sample_2912,36,3.820673942565918,3.577648639678955,0.012256043963134289,12,False
data_sample_37,sample_2216,36,3.997407913208008,3.7504665851593018,0.016172070056200027,12,False
data_sample_38,sample_6162,36,4.0081353187561035,3.7723782062530518,0.004987972788512707,12,False
data_sample_39,sample_22626,36,4.187211513519287,3.9829158782958984,0.011988123878836632,10,False
data_sample_40,sample_20734,36,3.9862115383148193,3.79030704498291,0.0035967144649475813,10,False
data_sample_41,sample_17997,36,3.9911463260650635,3.7541627883911133,0.006214356515556574,12,False
data_sample_42,sample_8079,36,4.109062671661377,3.8339736461639404,0.005858317948877811,14,False
data_sample_43,sample_28007,36,3.9886224269866943,3.7502589225769043,0.007594252936542034,12,False
data_sample_44,sample_5170,36,4.075030326843262,3.800051689147949,0.005748005583882332,14,False
data_sample_45,sample_3155,36,4.145378112792969,3.902373790740967,0.012235038913786411,12,False
data_sample_46,sample_12492,36,4.212403297424316,3.975128173828125,0.006505660712718964,12,False
data_sample_47,sample_28056,36,4.2222795486450195,3.982039213180542,0.009471150115132332,12,False
data_sample_48,sample_18348,36,3.877591848373413,3.6422767639160156,0.004545930307358503,12,False
data_sample_49,sample_12492,36,4.235128402709961,4.031879425048828,0.0109412781894207,10,False
data_sample_50,sample_2027,36,4.092432022094727,3.817014694213867,0.006186745595186949,14,False
data_sample_51,sample_8168,36,4.187615871429443,3.9132566452026367,0.0051285382360219955,14,False
data_sample_52,sample_7555,36,4.2142653465271,3.976044178009033,0.007451969664543867,12,False
data_sample_53,sample_22656,36,4.304732322692871,4.068948745727539,0.005014394875615835,12,False
data_sample_54,sample_2027,36,4.204553127288818,3.9255785942077637,0.009743694216012955,14,False
data_sample_55,sample_3160,36,3.9948832988739014,3.7599356174468994,0.004178530070930719,12,False
data_sample_56,sample_24119,36,4.219401836395264,4.0066094398498535,0.02048509009182453,10,False
data_sample_57,sample_2912,36,4.08329439163208,3.849038600921631,0.003486666362732649,12,False
data_sample_58,sample_29546,36,4.097140312194824,3.8627219200134277,0.003649162594228983,12,False
data_sample_59,sample_11449,36,3.9517934322357178,3.7179157733917236,0.0031085654627531767,12,False
data_sample_60,sample_11352,36,3.8782753944396973,3.6435046195983887,0.004001501947641373,12,False
data_sample_61,sample_12492,36,4.123121738433838,3.84639048576355,0.007500454317778349,14,False
data_sample_62,sample_29738,36,4.12675142288208,3.88493013381958,0.011052119545638561,12,False
data_sample_63,sample_13310,36,4.039173126220703,3.8037075996398926,0.004696404095739126,12,False
data_sample_64,sample_5560,36,3.9633567333221436,3.730111598968506,0.0024760193191468716,12,False
data_sample_65,sample_10730,36,4.169734477996826,3.890432834625244,0.01007080078125,14,False
data_sample_66,sample_20587,36,4.042461395263672,3.796475410461426,0.01521677803248167,12,False
data_sample_67,sample_27890,36,4.007417678833008,3.7701501846313477,0.006497998256236315,12,False
data_sample_68,sample_18602,36,4.104745388031006,3.8692526817321777,0.00472361920401454,12,False
data_sample_69,sample_8055,36,4.071643352508545,3.800879716873169,0.0015330128371715546,14,False
data_sample_70,sample_12462,36,4.215400695800781,3.939065456390381,0.007104650605469942,14,False
data_sample_71,sample_22320,36,3.924931287765503,3.6491589546203613,0.006541462615132332,14,False
data_sample_72,sample_10730,36,4.047173500061035,3.8488869667053223,0.005978935398161411,10,False
data_sample_73,sample_2002,36,4.281716346740723,4.043809413909912,0.007137678563594818,12,False
data_sample_74,sample_2594,36,3.9556055068969727,3.721177101135254,0.0036593349650502205,12,False
data_sample_75,sample_25956,36,4.005063533782959,3.8096048831939697,0.003150973003357649,10,False
data_sample_76,sample_20214,36,4.17470121383667,3.9364705085754395,0.007461217697709799,12,False
data_sample_77,sample_14168,36,4.1647257804870605,3.928760528564453,0.005195782985538244,12,False
data_sample_78,sample_8330,36,3.7731380462646484,3.4972376823425293,0.00666947802528739,14,False
data_sample_79,sample_5671,36,3.8983638286590576,3.6236093044281006,0.005523681640625,14,False
data_sample_80,sample_17493,36,3.971696376800537,3.7340073585510254,0.0069199600256979465,12,False
data_sample_81,sample_29359,36,3.9581856727600098,3.7180116176605225,0.009404962882399559,12,False
data_sample_82,sample_21727,36,3.9510884284973145,3.7144575119018555,0.005861753132194281,12,False
data_sample_83,sample_24424,36,3.9487297534942627,3.711702823638916,0.006257820874452591,12,False
data_sample_84,sample_28548,36,3.80087947845459,3.565521240234375,0.0045889983884990215,12,False
data_sample_85,sample_12847,36,4.087667465209961,3.8499526977539062,0.006945589557290077,12,False
data_sample_86,sample_3155,36,3.9844472408294678,3.7382652759552,0.01541269849985838,12,False
data_sample_87,sample_11154,36,3.8566946983337402,3.6484951972961426,0.01589186303317547,10,False
data_sample_88,sample_9129,36,4.205902099609375,3.957455635070801,0.01767720840871334,12,False
data_sample_89,sample_3853,36,3.9238460063934326,3.7274396419525146,0.00409873528406024,10,False
data_sample_90,sample_26565,36,4.053409576416016,3.77675724029541,0.0074215843342244625,14,False
data_sample_91,sample_6555,36,4.039797306060791,3.8059184551239014,0.0031096222810447216,12,False
data_sample_92,sample_3143,36,4.318937301635742,4.085583686828613,0.002584482077509165,12,False
data_sample_93,sample_16749,36,4.0589985847473145,3.8184103965759277,0.009818998165428638,12,False
data_sample_94,sample_17537,36,3.954009532928467,3.720353603363037,0.002886883681640029,12,False
data_sample_95,sample_1047,36,4.057032585144043,3.784867763519287,0.0029341792687773705,14,False
data_sample_96,sample_5698,36,3.9884302616119385,3.716264009475708,0.0029353683348745108,14,False
data_sample_97,sample_28019,36,4.134776592254639,3.9352340698242188,0.007234911900013685,10,False
data_sample_98,sample_6653,36,4.027830600738525,3.7872467041015625,0.009814637713134289,12,False
data_sample_99,sample_3057,36,4.003861904144287,3.766162395477295,0.006930396892130375,12,False
