#Design: H-shape;Power Bus Pin Impedance Power_GND
#Produced on;2026-05-25 15:51:24;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;5.76891e-02;3.01576e-03;-5.76102e-02
1.10000e+06;4.96831e-02;3.05211e-03;-4.95892e-02
1.20000e+06;4.27686e-02;3.08807e-03;-4.26570e-02
1.30000e+06;3.66932e-02;3.12396e-03;-3.65600e-02
1.40000e+06;3.12767e-02;3.16006e-03;-3.11167e-02
1.50000e+06;2.63881e-02;3.19666e-03;-2.61938e-02
1.60000e+06;2.19308e-02;3.23408e-03;-2.16910e-02
1.70000e+06;1.78342e-02;3.27260e-03;-1.75314e-02
1.80000e+06;1.40507e-02;3.31259e-03;-1.36546e-02
1.90000e+06;1.05598e-02;3.35439e-03;-1.00128e-02
2.00000e+06;7.39454e-03;3.39840e-03;-6.56735e-03
2.10000e+06;4.76128e-03;3.44509e-03;-3.28651e-03
2.20000e+06;3.49792e-03;3.49495e-03;-1.43960e-04
2.30000e+06;4.57177e-03;3.54857e-03;2.88249e-03
2.40000e+06;6.83993e-03;3.60659e-03;5.81180e-03
2.50000e+06;9.40589e-03;3.66980e-03;8.66045e-03
2.60000e+06;1.20383e-02;3.73906e-03;1.14429e-02
2.70000e+06;1.46768e-02;3.81543e-03;1.41722e-02
2.80000e+06;1.73053e-02;3.90010e-03;1.68601e-02
2.90000e+06;1.99221e-02;3.99452e-03;1.95176e-02
3.00000e+06;2.25312e-02;4.10039e-03;2.21550e-02
3.10000e+06;2.51391e-02;4.21974e-03;2.47824e-02
3.20000e+06;2.77534e-02;4.35503e-03;2.74096e-02
3.30000e+06;3.03830e-02;4.50920e-03;3.00465e-02
3.40000e+06;3.30374e-02;4.68585e-03;3.27034e-02
3.50000e+06;3.57269e-02;4.88939e-03;3.53908e-02
3.60000e+06;3.84631e-02;5.12525e-03;3.81201e-02
3.70000e+06;4.12587e-02;5.40017e-03;4.09037e-02
