gen_sample,nn_train_sample,nn_train_K,combined_score,heatmap_mse,impedance_mse,occupancy_hamming,occupancy_exact,occ_pattern_in_train,combined_percentile_vs_train_nn
data_sample_0,sample_29960,51,3.3222122192382812,3.3213157653808594,0.0008965033921413124,0,True,True,1.0
data_sample_1,sample_29961,51,3.4673633575439453,3.465867519378662,0.0014957576058804989,0,True,True,1.0
data_sample_2,sample_29961,51,3.351295232772827,3.3504695892333984,0.0008256920264102519,0,True,True,1.0
data_sample_3,sample_29993,51,3.410616874694824,3.409471035003662,0.0011459283996373415,0,True,True,1.0
data_sample_4,sample_29992,51,3.3452844619750977,3.344275712966919,0.0010086654219776392,0,True,True,1.0
data_sample_5,sample_29961,51,3.4011588096618652,3.4006521701812744,0.0005066446610726416,0,True,True,1.0
data_sample_6,sample_29970,51,3.454852819442749,3.4534053802490234,0.0014474050840362906,0,True,True,1.0
data_sample_7,sample_29965,51,3.41115665435791,3.4105310440063477,0.0006256764172576368,0,True,True,1.0
data_sample_8,sample_29969,51,3.377183675765991,3.3735146522521973,0.003669111290946603,0,True,True,1.0
data_sample_9,sample_29950,51,3.4228203296661377,3.4223146438598633,0.0005055877263657749,0,True,True,1.0
data_sample_10,sample_29988,51,3.3839633464813232,3.3797264099121094,0.004236923065036535,0,True,True,1.0
data_sample_11,sample_29970,51,3.3366315364837646,3.3358170986175537,0.0008143305312842131,0,True,True,1.0
data_sample_12,sample_29961,51,3.3988242149353027,3.3983044624328613,0.0005197236314415932,0,True,True,1.0
data_sample_13,sample_29989,51,3.498964786529541,3.495296001434326,0.0036688470281660557,0,True,True,1.0
data_sample_14,sample_29981,51,3.303253412246704,3.3027656078338623,0.0004877528117503971,0,True,True,1.0
data_sample_15,sample_29996,51,3.4268453121185303,3.425740957260132,0.0011044456623494625,0,True,True,1.0
data_sample_16,sample_29969,51,3.4508633613586426,3.4477977752685547,0.0030654973816126585,0,True,True,1.0
data_sample_17,sample_29970,51,3.3976922035217285,3.3969035148620605,0.0007887010578997433,0,True,True,1.0
data_sample_18,sample_29953,51,3.5138731002807617,3.5093436241149902,0.004529548343271017,0,True,True,1.0
data_sample_19,sample_29980,51,3.376041889190674,3.3752102851867676,0.0008316370076499879,0,True,True,1.0
data_sample_20,sample_29968,51,3.4257447719573975,3.4251253604888916,0.0006193351000547409,0,True,True,1.0
data_sample_21,sample_29952,51,3.3834095001220703,3.380899667739868,0.0025098395999521017,0,True,True,1.0
data_sample_22,sample_29988,51,3.3364145755767822,3.333189010620117,0.00322548346593976,0,True,True,1.0
data_sample_23,sample_29958,51,3.6190099716186523,3.61759090423584,0.0014191333902999759,0,True,True,1.0
data_sample_24,sample_29980,51,3.364710807800293,3.3638854026794434,0.0008252956904470921,0,True,True,1.0
data_sample_25,sample_29973,51,3.241565465927124,3.241206169128418,0.0003593411820475012,0,True,True,1.0
data_sample_26,sample_29952,51,3.3737125396728516,3.3729798793792725,0.0007326860795728862,0,True,True,1.0
data_sample_27,sample_29960,51,3.532025098800659,3.5304293632507324,0.0015957654686644673,0,True,True,1.0
data_sample_28,sample_29960,51,3.4430644512176514,3.4424855709075928,0.0005789091810584068,0,True,True,1.0
data_sample_29,sample_29961,51,3.398569107055664,3.396883964538574,0.0016852044500410557,0,True,True,1.0
data_sample_30,sample_29968,51,3.3496463298797607,3.349128484725952,0.0005177419516257942,0,True,True,1.0
data_sample_31,sample_29977,51,3.3730881214141846,3.371537685394287,0.001550451503135264,0,True,True,1.0
data_sample_32,sample_29960,51,3.4271912574768066,3.424515724182129,0.002675506519153714,0,True,True,1.0
data_sample_33,sample_29965,51,3.4327852725982666,3.4315149784088135,0.0012702445965260267,0,True,True,1.0
