mhz,k,sample,label,mae_ohm,rmse_ohm,median_abs_diff_ohm,p95_abs_diff_ohm,max_abs_diff_ohm,nrmse_ohm,mape_pct,real_max_ohm,gen_max_ohm,max_diff_ohm,real_p95_ohm,gen_p95_ohm,real_mean_ohm,gen_mean_ohm,max_ratio,mean_ratio,pearson_r,spearman_rho,pattern_mae,pattern_rmse,peak_loc_err_px,peak_real_ohm,peak_gen_ohm
10.0,3,0,sample_0,0.040716147666431314,0.047677805123907145,0.03798480415197114,0.08278442475787434,0.11394778116507609,0.11913981460624987,28.106570546689408,0.4232153898932456,0.3322603702545166,0.09095501963872898,0.24117302031844698,0.1719835877418518,0.13669735794008062,0.09734740884570808,0.7850857463815953,0.7121381884233561,0.9311262460647011,0.9395382319126544,0.06587078815385158,0.08719965334246962,63.0,0.4232153898932456,0.3322603702545166
10.0,4,0,sample_0,0.011065386947325635,0.014219340542522992,0.009108010478279773,0.028192483286800036,0.07623074795348374,0.04441403890755228,15.118813072836234,0.35124942537291465,0.30546414852142334,0.04578527685149131,0.17683886990102934,0.16127703189849846,0.09280284220718622,0.09278738203443292,0.8696502441167498,0.9998334084130873,0.9574791766505091,0.9306498925409535,0.0210918673125057,0.04070158036125702,0.0,0.35124942537291465,0.30546414852142334
10.0,5,0,sample_0,0.010806333410396449,0.01340203130559209,0.009458641561322943,0.02280905082659703,0.07736404318605014,0.04172406642447173,16.847888062026055,0.3529522892170568,0.33902180194854736,0.013930487268509428,0.16134918474812399,0.17214084863662715,0.08017218505956075,0.09038281280955512,0.96053152878138,1.1273587309914128,0.975958249423763,0.946587243753675,0.011597428966052164,0.03172602730860319,0.0,0.3529522892170568,0.33902180194854736
10.0,6,0,sample_0,0.011250825547340196,0.015322502805817909,0.007926611598249693,0.03372026083365047,0.06790245928187949,0.049762208380275556,17.809852044869018,0.3399144456115286,0.3131366968154907,0.026777748796037892,0.15816982801500237,0.15605730414390562,0.08141113517486376,0.087370123167138,0.921222092377207,1.0731962277577247,0.9335304921976713,0.9124656846381745,0.016818185303057776,0.04165824744182847,0.0,0.3399144456115286,0.3131366968154907
10.0,7,0,sample_0,0.011443873610209434,0.013472140111882401,0.010757528126548798,0.022334798336277783,0.0906281617793259,0.04255395079715378,18.4553736233033,0.3498912325384733,0.3073842525482178,0.042506979990255545,0.145878547547689,0.14363921880722044,0.07450856144594736,0.08189949396745864,0.8785137321622325,1.0991957484895623,0.95468231154569,0.9240462223498352,0.009977492845482676,0.02991347167711941,0.0,0.3498912325384733,0.3073842525482178
10.0,8,0,sample_0,0.010070147794921155,0.012391920783053052,0.008740911745404877,0.022446765886938256,0.07409758599980676,0.03955678479902537,16.07721633829582,0.3469358267613704,0.314571738243103,0.032364088518267387,0.15966661979020658,0.15227468609809874,0.0794808303613926,0.08413743830366291,0.906714481406015,1.0585878119427932,0.9635548900960301,0.90462896515541,0.008438963145575318,0.026436175319898576,0.0,0.3469358267613704,0.314571738243103
10.0,9,0,sample_0,0.00907682268589256,0.011404672016795145,0.007706272929029357,0.02122205632658337,0.059917154770934844,0.038397534660274894,14.29719235207563,0.33244430859715546,0.3023604154586792,0.03008389313847626,0.15818333477606294,0.15388194918632506,0.080897062074,0.08581910992696846,0.9095069689554202,1.060843344947015,0.9674945328701944,0.9271533674184397,0.009366936304733205,0.027501470133572112,0.0,0.33244430859715546,0.3023604154586792
10.0,10,0,sample_0,0.013921564416962393,0.016652327524670697,0.013253655098258526,0.0300111020710407,0.07393378374621945,0.060359685293913015,21.832222191701874,0.3125039760909658,0.296466588973999,0.016037387116966784,0.1393714303599309,0.1455193519592285,0.07320491183283646,0.08184398161920356,0.9486810141823652,1.1180121602508644,0.9056540051611444,0.8668898452614433,0.025844421109030558,0.049908886554963255,0.0,0.3125039760909658,0.296466588973999
80.0,3,0,sample_0,7.158387787569182,7.828174806099584,7.804976270308577,11.512452791714205,12.514748203699128,0.5186617593350473,75.42191452788975,15.907072174493806,3.3923239707946777,12.514748203699128,14.229007096436714,2.720830655097961,9.043946854595067,1.8855590670258848,0.21325885326868005,0.2084885169430055,0.905180345319852,0.8750674057946536,0.10080332092154348,0.13527600991901573,0.0,15.907072174493806,3.3923239707946777
80.0,4,0,sample_0,0.3783224315746788,0.462385074029919,0.30101475468131067,0.8519710061444093,1.2064172744953794,0.1318029465865061,24.063771420346534,3.934058856984393,2.863530158996582,1.070528697987811,2.5021689606675666,1.8262246608734127,1.464853674262748,1.1446157632382599,0.7278818805450175,0.7813857338442612,0.8539986323734466,0.8148438936368817,0.058388639010955735,0.08313550532919242,63.0,3.934058856984393,2.863530158996582
