gen_sample,nn_train_sample,nn_train_K,combined_score,heatmap_mse,impedance_mse,occupancy_hamming,occupancy_exact
data_sample_0,sample_26880,42,3.7651116847991943,3.568533182144165,0.0042708758264780045,10,False
data_sample_1,sample_5928,42,4.008570194244385,3.815584182739258,0.0006783885764889419,10,False
data_sample_2,sample_19686,42,4.015800476074219,3.8571043014526367,0.004849916789680719,8,False
data_sample_3,sample_9611,42,3.6312527656555176,3.5127110481262207,0.0031570501159876585,6,False
data_sample_4,sample_20165,42,3.9903411865234375,3.8332901000976562,0.0032048742286860943,8,False
data_sample_5,sample_9599,42,3.9261062145233154,3.769500494003296,0.0027593967970460653,8,False
data_sample_6,sample_27737,42,4.003007411956787,3.8102569580078125,0.0004430993867572397,10,False
data_sample_7,sample_5446,42,3.8479156494140625,3.69138240814209,0.0026870002038776875,8,False
data_sample_8,sample_13734,42,3.8709185123443604,3.671419143676758,0.0071915797889232635,10,False
data_sample_9,sample_20744,42,3.7500174045562744,3.631979465484619,0.002653443953022361,6,False
data_sample_10,sample_3242,42,3.9708621501922607,3.8135738372802734,0.0034420129377394915,8,False
data_sample_11,sample_20562,42,3.822758913040161,3.6607561111450195,0.008156516589224339,8,False
data_sample_12,sample_6381,42,3.7872369289398193,3.590238571166992,0.004690723493695259,10,False
data_sample_13,sample_2813,42,3.804161787033081,3.6461386680603027,0.004176812712103128,8,False
data_sample_14,sample_5527,42,4.127188205718994,3.9649481773376465,0.0083937868475914,8,False
data_sample_15,sample_7775,42,3.846665620803833,3.6897757053375244,0.0030436990782618523,8,False
data_sample_16,sample_23740,42,3.9078598022460938,3.7138493061065674,0.0017027751309797168,10,False
data_sample_17,sample_5420,42,3.8995749950408936,3.7357375621795654,0.009991138242185116,8,False
data_sample_18,sample_22960,42,3.718531370162964,3.556551933288574,0.008133132942020893,8,False
data_sample_19,sample_23988,42,3.7019712924957275,3.50602388381958,0.0036396505311131477,10,False
data_sample_20,sample_24957,42,3.854313611984253,3.6594276428222656,0.0025781409349292517,10,False
data_sample_21,sample_9521,42,3.753591537475586,3.5921831130981445,0.007562150247395039,8,False
data_sample_22,sample_16818,42,3.7942428588867188,3.6382012367248535,0.002195284003391862,8,False
data_sample_23,sample_6816,42,3.9104440212249756,3.7162346839904785,0.0019016017904505134,10,False
data_sample_24,sample_29719,42,3.7067856788635254,3.5514655113220215,0.001473827287554741,8,False
data_sample_25,sample_26413,42,3.8345143795013428,3.678682327270508,0.0019858884625136852,8,False
data_sample_26,sample_27737,42,4.106966972351074,3.951458692550659,0.0016619529342278838,8,False
data_sample_27,sample_21092,42,3.784316062927246,3.6287319660186768,0.0017377844778820872,8,False
data_sample_28,sample_8495,42,3.8358495235443115,3.6379311084747314,0.0056107426062226295,10,False
data_sample_29,sample_24917,42,3.823777437210083,3.705772638320923,0.0026202842127531767,6,False
data_sample_30,sample_18587,42,3.916836977005005,3.7964224815368652,0.005029983818531036,6,False
data_sample_31,sample_14276,42,3.796684980392456,3.600977897644043,0.003399341134354472,10,False
data_sample_32,sample_18326,42,3.7951865196228027,3.6390089988708496,0.002331357914954424,8,False
data_sample_33,sample_22767,42,3.8174452781677246,3.7002201080322266,0.0018405666342005134,6,False
data_sample_34,sample_12097,42,3.73093581199646,3.5728440284729004,0.004245510324835777,8,False
data_sample_35,sample_19686,42,3.916330099105835,3.7598419189453125,0.002641818253323436,8,False
data_sample_36,sample_3335,42,3.7444827556610107,3.5869815349578857,0.00365484319627285,8,False
data_sample_37,sample_6212,42,3.864182472229004,3.698941707611084,0.011394417844712734,8,False
data_sample_38,sample_13562,42,3.8975324630737305,3.7390599250793457,0.004626253619790077,8,False
data_sample_39,sample_10967,42,3.8274855613708496,3.6329545974731445,0.002223159419372678,10,False
data_sample_40,sample_13427,42,3.808502197265625,3.6140880584716797,0.002106373431161046,10,False
data_sample_41,sample_16818,42,3.797070264816284,3.641934394836426,0.0012896648840978742,8,False
data_sample_42,sample_26880,42,3.9277215003967285,3.7331702709198,0.0022436364088207483,10,False
data_sample_43,sample_23987,42,3.689429521560669,3.5720396041870117,0.0020054408814758062,6,False
data_sample_44,sample_21035,42,3.7776339054107666,3.6147451400756836,0.009042451158165932,8,False
data_sample_45,sample_24966,42,3.833069324493408,3.7119860649108887,0.005698596127331257,6,False
data_sample_46,sample_25385,42,3.8773434162139893,3.7217090129852295,0.0017881187377497554,8,False
data_sample_47,sample_2469,42,3.7525932788848877,3.5956692695617676,0.0030777836218476295,8,False
data_sample_48,sample_3506,42,3.871112585067749,3.7154228687286377,0.0018434730591252446,8,False
data_sample_49,sample_23988,42,3.699594497680664,3.5048537254333496,0.002433083252981305,10,False
data_sample_50,sample_26470,42,3.6707358360290527,3.506584882736206,0.01030463632196188,8,False
data_sample_51,sample_16908,42,3.820655584335327,3.625575065612793,0.0027727398555725813,10,False
data_sample_52,sample_19723,42,3.7917864322662354,3.6339476108551025,0.003992518410086632,8,False
data_sample_53,sample_6779,42,3.9626753330230713,3.7665319442749023,0.003835702780634165,10,False
data_sample_54,sample_12006,42,4.018252849578857,3.8212881088256836,0.004657035227864981,10,False
data_sample_55,sample_2766,42,3.7580082416534424,3.601349353790283,0.0028126374818384647,8,False
data_sample_56,sample_18020,42,4.094727993011475,3.8913750648498535,0.011045513674616814,10,False
data_sample_57,sample_4939,42,3.8470640182495117,3.691908836364746,0.0013088210253044963,8,False
data_sample_58,sample_26458,42,3.9683353900909424,3.8128886222839355,0.0016003893688321114,8,False
data_sample_59,sample_28498,42,3.803614616394043,3.6488780975341797,0.0008901620749384165,8,False
data_sample_60,sample_2014,42,3.687697649002075,3.567315101623535,0.004997881129384041,6,False
data_sample_61,sample_10967,42,3.8448407649993896,3.6498188972473145,0.0027142148464918137,10,False
data_sample_62,sample_13672,42,3.903549909591675,3.745269775390625,0.0044339001178741455,8,False
data_sample_63,sample_26880,42,3.8725128173828125,3.714881420135498,0.003785104490816593,8,False
data_sample_64,sample_21226,42,3.8630642890930176,3.7058346271514893,0.003383487928658724,8,False
