#Design: H-shape;Power Bus Pin Impedance Power_GND
#Produced on;2026-07-12 18:12:53;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;7.14276e-02;3.12183e-03;-7.13594e-02
1.10000e+06;6.26259e-02;3.14799e-03;-6.25467e-02
1.20000e+06;5.50909e-02;3.17347e-03;-5.49994e-02
1.30000e+06;4.85302e-02;3.19846e-03;-4.84247e-02
1.40000e+06;4.27349e-02;3.22312e-03;-4.26132e-02
1.50000e+06;3.75521e-02;3.24758e-03;-3.74114e-02
1.60000e+06;3.28672e-02;3.27199e-03;-3.27039e-02
1.70000e+06;2.85932e-02;3.29649e-03;-2.84026e-02
1.80000e+06;2.46632e-02;3.32122e-03;-2.44386e-02
1.90000e+06;2.10255e-02;3.34633e-03;-2.07575e-02
2.00000e+06;1.76409e-02;3.37196e-03;-1.73157e-02
2.10000e+06;1.44820e-02;3.39828e-03;-1.40777e-02
2.20000e+06;1.15347e-02;3.42547e-03;-1.10144e-02
2.30000e+06;8.80699e-03;3.45372e-03;-8.10154e-03
2.40000e+06;6.35794e-03;3.48325e-03;-5.31888e-03
2.50000e+06;4.40093e-03;3.51428e-03;-2.64915e-03
2.60000e+06;3.54794e-03;3.54709e-03;-7.76367e-05
2.70000e+06;4.31636e-03;3.58198e-03;2.40841e-03
2.80000e+06;6.02764e-03;3.61929e-03;4.82009e-03
2.90000e+06;8.04735e-03;3.65942e-03;7.16718e-03
3.00000e+06;1.01574e-02;3.70282e-03;9.45840e-03
3.10000e+06;1.22878e-02;3.75002e-03;1.17016e-02
3.20000e+06;1.44142e-02;3.80162e-03;1.39039e-02
3.30000e+06;1.65285e-02;3.85833e-03;1.60718e-02
3.40000e+06;1.86289e-02;3.92100e-03;1.82116e-02
3.50000e+06;2.07169e-02;3.99060e-03;2.03290e-02
3.60000e+06;2.27956e-02;4.06832e-03;2.24296e-02
3.70000e+06;2.48686e-02;4.15554e-03;2.45189e-02
3.80000e+06;2.69403e-02;4.25394e-03;2.66024e-02
3.90000e+06;2.90157e-02;4.36555e-03;2.86854e-02
4.00000e+06;3.10999e-02;4.49281e-03;3.07737e-02
4.10000e+06;3.31987e-02;4.63873e-03;3.28731e-02
4.20000e+06;3.53183e-02;4.80698e-03;3.49897e-02
4.30000e+06;3.74656e-02;5.00214e-03;3.71302e-02
4.40000e+06;3.96482e-02;5.22991e-03;3.93017e-02
4.50000e+06;4.18746e-02;5.49745e-03;4.15121e-02
4.60000e+06;4.41543e-02;5.81385e-03;4.37699e-02
4.70000e+06;4.64984e-02;6.19073e-03;4.60845e-02
4.80000e+06;4.89193e-02;6.64310e-03;4.84661e-02
4.90000e+06;5.14309e-02;7.19048e-03;5.09258e-02
5.00000e+06;5.40495e-02;7.85852e-03;5.34751e-02
5.10000e+06;5.67927e-02;8.68117e-03;5.61253e-02
5.20000e+06;5.96800e-02;9.70371e-03;5.88858e-02
5.30000e+06;6.27313e-02;1.09868e-02;6.17617e-02
5.40000e+06;6.59644e-02;1.26115e-02;6.47476e-02
5.50000e+06;6.93899e-02;1.46856e-02;6.78181e-02
5.60000e+06;7.30009e-02;1.73489e-02;7.09094e-02
5.70000e+06;7.67535e-02;2.07724e-02;7.38892e-02
5.80000e+06;8.05328e-02;2.51404e-02;7.65082e-02
5.90000e+06;8.40991e-02;3.05884e-02;7.83391e-02
6.00000e+06;8.70212e-02;3.70580e-02;7.87362e-02
6.10000e+06;8.86430e-02;4.40556e-02;7.69200e-02
6.20000e+06;8.81940e-02;5.04439e-02;7.23436e-02
6.30000e+06;8.51551e-02;5.46439e-02;6.53103e-02
6.40000e+06;7.97316e-02;5.54857e-02;5.72579e-02
6.50000e+06;7.29522e-02;5.30484e-02;5.00788e-02
6.60000e+06;6.61757e-02;4.85007e-02;4.50212e-02
6.70000e+06;6.04711e-02;4.32103e-02;4.23039e-02
6.80000e+06;5.63509e-02;3.81203e-02;4.15003e-02
6.90000e+06;5.38507e-02;3.36744e-02;4.20230e-02
7.00000e+06;5.27327e-02;2.99901e-02;4.33743e-02
