mhz,k,pi_norm,max,mean_fg,p95
450.0,19,0.9550281012990035,10.847902297973633,2.3985884189605713,4.559006214141846
450.0,20,0.9550281012990035,11.688997268676758,2.733956813812256,4.944252967834473
500.0,2,0.9714985834422475,18.686569213867188,4.473399639129639,9.839552879333496
500.0,3,0.9714985834422475,17.609189987182617,3.546407699584961,7.847732067108154
500.0,4,0.9714985834422475,17.60965919494629,3.8625807762145996,9.15216064453125
500.0,5,0.9714985834422475,14.230205535888672,3.552445650100708,7.940767288208008
500.0,6,0.9714985834422475,15.538381576538086,3.4032082557678223,7.151689052581787
500.0,7,0.9714985834422475,13.65866470336914,2.6985762119293213,6.057857990264893
500.0,8,0.9714985834422475,13.596104621887207,2.7589666843414307,6.19525146484375
500.0,9,0.9714985834422475,11.795730590820312,2.736494541168213,6.490471839904785
500.0,10,0.9714985834422475,12.096084594726562,2.398186445236206,5.240209579467773
500.0,11,0.9714985834422475,12.565957069396973,2.3642971515655518,4.680498123168945
500.0,12,0.9714985834422475,10.039041519165039,2.504823684692383,5.297215461730957
500.0,13,0.9714985834422475,16.31226348876953,4.089538097381592,8.454318046569824
500.0,14,0.9714985834422475,12.536520957946777,2.768162965774536,5.660085678100586
500.0,15,0.9714985834422475,23.159427642822266,4.121451377868652,8.459686279296875
500.0,16,0.9714985834422475,12.046831130981445,2.9921443462371826,6.145010948181152
500.0,17,0.9714985834422475,13.523256301879883,3.3231592178344727,5.8610711097717285
500.0,18,0.9714985834422475,10.650354385375977,2.528517723083496,5.401549339294434
500.0,19,0.9714985834422475,12.240781784057617,2.9547860622406006,5.082421779632568
500.0,20,0.9714985834422475,9.609217643737793,2.6837222576141357,5.054689407348633
