#Design: H-shape;Power Bus Pin Impedance Power_GND
#Produced on;2026-07-12 18:00:58;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;2.48805e-01;7.38735e-03;-2.48696e-01
1.10000e+06;2.23342e-01;7.41595e-03;-2.23218e-01
1.20000e+06;2.01876e-01;7.44392e-03;-2.01739e-01
1.30000e+06;1.83486e-01;7.47133e-03;-1.83333e-01
1.40000e+06;1.67511e-01;7.49828e-03;-1.67343e-01
1.50000e+06;1.53469e-01;7.52485e-03;-1.53285e-01
1.60000e+06;1.40998e-01;7.55113e-03;-1.40795e-01
1.70000e+06;1.29819e-01;7.57720e-03;-1.29598e-01
1.80000e+06;1.19717e-01;7.60314e-03;-1.19475e-01
1.90000e+06;1.10522e-01;7.62905e-03;-1.10258e-01
2.00000e+06;1.02098e-01;7.65500e-03;-1.01810e-01
2.10000e+06;9.43335e-02;7.68110e-03;-9.40202e-02
2.20000e+06;8.71397e-02;7.70742e-03;-8.67982e-02
2.30000e+06;8.04419e-02;7.73406e-03;-8.00692e-02
2.40000e+06;7.41780e-02;7.76112e-03;-7.37709e-02
2.50000e+06;6.82963e-02;7.78872e-03;-6.78507e-02
2.60000e+06;6.27531e-02;7.81696e-03;-6.22643e-02
2.70000e+06;5.75115e-02;7.84596e-03;-5.69738e-02
2.80000e+06;5.25401e-02;7.87586e-03;-5.19464e-02
2.90000e+06;4.78124e-02;7.90680e-03;-4.71541e-02
3.00000e+06;4.33063e-02;7.93893e-03;-4.25724e-02
3.10000e+06;3.90033e-02;7.97242e-03;-3.81798e-02
3.20000e+06;3.48890e-02;8.00747e-03;-3.39577e-02
3.30000e+06;3.09528e-02;8.04427e-03;-2.98893e-02
3.40000e+06;2.71892e-02;8.08307e-03;-2.59599e-02
3.50000e+06;2.35988e-02;8.12410e-03;-2.21563e-02
3.60000e+06;2.01924e-02;8.16766e-03;-1.84668e-02
3.70000e+06;1.69972e-02;8.21407e-03;-1.48806e-02
3.80000e+06;1.40705e-02;8.26367e-03;-1.13882e-02
3.90000e+06;1.15266e-02;8.31688e-03;-7.98079e-03
4.00000e+06;9.57869e-03;8.37413e-03;-4.65030e-03
4.10000e+06;8.54959e-03;8.43595e-03;-1.38934e-03
4.20000e+06;8.69320e-03;8.50291e-03;1.80895e-03
4.30000e+06;9.90222e-03;8.57566e-03;4.95095e-03
4.40000e+06;1.18149e-02;8.65497e-03;8.04267e-03
4.50000e+06;1.41209e-02;8.74168e-03;1.10898e-02
4.60000e+06;1.66383e-02;8.83678e-03;1.40976e-02
4.70000e+06;1.92713e-02;8.94141e-03;1.70714e-02
4.80000e+06;2.19699e-02;9.05687e-03;2.00162e-02
4.90000e+06;2.47074e-02;9.18468e-03;2.29368e-02
5.00000e+06;2.74697e-02;9.32661e-03;2.58380e-02
5.10000e+06;3.02499e-02;9.48471e-03;2.87245e-02
5.20000e+06;3.30450e-02;9.66140e-03;3.16011e-02
5.30000e+06;3.58548e-02;9.85950e-03;3.44726e-02
