#Design: H-shape;Power Bus Pin Impedance Power_GND
#Produced on;2026-07-12 18:01:01;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;1.19616e-01;4.25226e-03;-1.19541e-01
1.10000e+06;1.06351e-01;4.27745e-03;-1.06265e-01
1.20000e+06;9.50905e-02;4.30176e-03;-9.49931e-02
1.30000e+06;8.53727e-02;4.32533e-03;-8.52631e-02
1.40000e+06;7.68671e-02;4.34827e-03;-7.67440e-02
1.50000e+06;6.93314e-02;4.37067e-03;-6.91935e-02
1.60000e+06;6.25839e-02;4.39263e-03;-6.24296e-02
1.70000e+06;5.64859e-02;4.41422e-03;-5.63132e-02
1.80000e+06;5.09296e-02;4.43552e-03;-5.07360e-02
1.90000e+06;4.58299e-02;4.45660e-03;-4.56127e-02
2.00000e+06;4.11192e-02;4.47753e-03;-4.08746e-02
2.10000e+06;3.67429e-02;4.49839e-03;-3.64665e-02
2.20000e+06;3.26571e-02;4.51923e-03;-3.23429e-02
2.30000e+06;2.88260e-02;4.54013e-03;-2.84662e-02
2.40000e+06;2.52210e-02;4.56116e-03;-2.48052e-02
2.50000e+06;2.18201e-02;4.58240e-03;-2.13335e-02
2.60000e+06;1.86073e-02;4.60392e-03;-1.80287e-02
2.70000e+06;1.55747e-02;4.62581e-03;-1.48719e-02
2.80000e+06;1.27258e-02;4.64817e-03;-1.18466e-02
2.90000e+06;1.00855e-02;4.67108e-03;-8.93860e-03
3.00000e+06;7.72566e-03;4.69465e-03;-6.13563e-03
3.10000e+06;5.83203e-03;4.71900e-03;-3.42689e-03
3.20000e+06;4.81172e-03;4.74427e-03;-8.02853e-04
3.30000e+06;5.07966e-03;4.77058e-03;1.74487e-03
3.40000e+06;6.39234e-03;4.79810e-03;4.22377e-03
3.50000e+06;8.20954e-03;4.82701e-03;6.64053e-03
3.60000e+06;1.02282e-02;4.85750e-03;9.00117e-03
3.70000e+06;1.23228e-02;4.88981e-03;1.13112e-02
3.80000e+06;1.44409e-02;4.92418e-03;1.35754e-02
3.90000e+06;1.65591e-02;4.96090e-03;1.57985e-02
4.00000e+06;1.86669e-02;5.00031e-03;1.79847e-02
4.10000e+06;2.07595e-02;5.04278e-03;2.01377e-02
4.20000e+06;2.28355e-02;5.08874e-03;2.22613e-02
4.30000e+06;2.48950e-02;5.13869e-03;2.43588e-02
4.40000e+06;2.69389e-02;5.19322e-03;2.64336e-02
4.50000e+06;2.89690e-02;5.25300e-03;2.84887e-02
4.60000e+06;3.09870e-02;5.31881e-03;3.05271e-02
4.70000e+06;3.29953e-02;5.39157e-03;3.25519e-02
4.80000e+06;3.49963e-02;5.47236e-03;3.45658e-02
4.90000e+06;3.69924e-02;5.56248e-03;3.65718e-02
5.00000e+06;3.89862e-02;5.66343e-03;3.85727e-02
5.10000e+06;4.09808e-02;5.77704e-03;4.05715e-02
5.20000e+06;4.29789e-02;5.90549e-03;4.25712e-02
5.30000e+06;4.49838e-02;6.05139e-03;4.45749e-02
5.40000e+06;4.69987e-02;6.21795e-03;4.65856e-02
5.50000e+06;4.90273e-02;6.40903e-03;4.86066e-02
5.60000e+06;5.10732e-02;6.62939e-03;5.06411e-02
5.70000e+06;5.31403e-02;6.88487e-03;5.26925e-02
5.80000e+06;5.52328e-02;7.18270e-03;5.47638e-02
5.90000e+06;5.73548e-02;7.53184e-03;5.68581e-02
6.00000e+06;5.95100e-02;7.94346e-03;5.89775e-02
6.10000e+06;6.17019e-02;8.43141e-03;6.11231e-02
6.20000e+06;6.39327e-02;9.01290e-03;6.32942e-02
6.30000e+06;6.62024e-02;9.70904e-03;6.54866e-02
6.40000e+06;6.85072e-02;1.05453e-02;6.76907e-02
6.50000e+06;7.08368e-02;1.15512e-02;6.98887e-02
6.60000e+06;7.31710e-02;1.27590e-02;7.20500e-02
6.70000e+06;7.54746e-02;1.41990e-02;7.41270e-02
6.80000e+06;7.76927e-02;1.58915e-02;7.60501e-02
6.90000e+06;7.97483e-02;1.78323e-02;7.77291e-02
7.00000e+06;8.15476e-02;1.99764e-02;7.90630e-02
7.10000e+06;8.29988e-02;2.22285e-02;7.99669e-02
7.20000e+06;8.40409e-02;2.44561e-02;8.04038e-02
7.30000e+06;8.46643e-02;2.65294e-02;8.04005e-02
7.40000e+06;8.48986e-02;2.83597e-02;8.00218e-02
7.50000e+06;8.47728e-02;2.98975e-02;7.93257e-02
7.60000e+06;8.42895e-02;3.10912e-02;7.83457e-02
7.70000e+06;8.34457e-02;3.18551e-02;7.71261e-02
7.80000e+06;8.22857e-02;3.20894e-02;7.57707e-02
7.90000e+06;8.09363e-02;3.17403e-02;7.44529e-02
8.00000e+06;7.95912e-02;3.08477e-02;7.33702e-02
8.10000e+06;7.84525e-02;2.95420e-02;7.26779e-02
8.20000e+06;7.76704e-02;2.79974e-02;7.24488e-02
8.30000e+06;7.73150e-02;2.63802e-02;7.26752e-02
8.40000e+06;7.73834e-02;2.48165e-02;7.32962e-02
8.50000e+06;7.78250e-02;2.33861e-02;7.42282e-02
8.60000e+06;7.85673e-02;2.21288e-02;7.53866e-02
8.70000e+06;7.95345e-02;2.10566e-02;7.66965e-02
8.80000e+06;8.06573e-02;2.01637e-02;7.80962e-02
8.90000e+06;8.18770e-02;1.94333e-02;7.95373e-02
9.00000e+06;8.31462e-02;1.88426e-02;8.09830e-02
9.10000e+06;8.44288e-02;1.83655e-02;8.24071e-02
9.20000e+06;8.56995e-02;1.79745e-02;8.37933e-02
9.30000e+06;8.69429e-02;1.76434e-02;8.51338e-02
9.40000e+06;8.81526e-02;1.73487e-02;8.64286e-02
9.50000e+06;8.93296e-02;1.70717e-02;8.76831e-02
9.60000e+06;9.04794e-02;1.67991e-02;8.89062e-02
9.70000e+06;9.16101e-02;1.65229e-02;9.01078e-02
9.80000e+06;9.27298e-02;1.62397e-02;9.12967e-02
9.90000e+06;9.38451e-02;1.59487e-02;9.24800e-02
1.00000e+07;9.49612e-02;1.56505e-02;9.36626e-02
1.10000e+07;1.06716e-01;1.24980e-02;1.05982e-01
1.20000e+07;1.19838e-01;1.02046e-02;1.19403e-01
1.30000e+07;1.33101e-01;9.04602e-03;1.32793e-01
1.40000e+07;1.46071e-01;8.43860e-03;1.45827e-01
1.50000e+07;1.58767e-01;8.09042e-03;1.58560e-01
1.60000e+07;1.71253e-01;7.87839e-03;1.71071e-01
1.70000e+07;1.83580e-01;7.74517e-03;1.83416e-01
1.80000e+07;1.95784e-01;7.66111e-03;1.95634e-01
1.90000e+07;2.07893e-01;7.60949e-03;2.07754e-01
2.00000e+07;2.19925e-01;7.58023e-03;2.19794e-01
2.10000e+07;2.31895e-01;7.56695e-03;2.31771e-01
2.20000e+07;2.43813e-01;7.56543e-03;2.43696e-01
2.30000e+07;2.55690e-01;7.57275e-03;2.55577e-01
2.40000e+07;2.67531e-01;7.58687e-03;2.67423e-01
