gen_sample,nn_train_sample,nn_train_K,combined_score,heatmap_mse,impedance_mse,occupancy_hamming,occupancy_exact
data_sample_0,sample_11629,43,3.8541769981384277,3.6934378147125244,0.006893009413033724,8,False
data_sample_1,sample_26995,43,3.6876211166381836,3.531818151473999,0.0019566919654607773,8,False
data_sample_2,sample_20983,43,3.9173996448516846,3.7586727142333984,0.004880566615611315,8,False
data_sample_3,sample_19905,43,3.76899790763855,3.611940860748291,0.0032108190935105085,8,False
data_sample_4,sample_3850,43,3.741591691970825,3.5865283012390137,0.0012171361595392227,8,False
data_sample_5,sample_10209,43,3.862572193145752,3.704413414001465,0.004312622826546431,8,False
data_sample_6,sample_24971,43,3.8586549758911133,3.7377803325653076,0.005489993374794722,6,False
data_sample_7,sample_10891,43,3.579669952392578,3.4251041412353516,0.0007196071092039347,8,False
data_sample_8,sample_9926,43,3.6913671493530273,3.53497314453125,0.0025476233568042517,8,False
data_sample_9,sample_16354,43,3.845365524291992,3.6903350353240967,0.0011841084342449903,8,False
data_sample_10,sample_12311,43,3.9924252033233643,3.834653377532959,0.003925538156181574,8,False
data_sample_11,sample_12747,43,3.6750364303588867,3.5546975135803223,0.004954284522682428,6,False
data_sample_12,sample_22202,43,3.8428597450256348,3.674391984939575,0.014621486887335777,8,False
data_sample_13,sample_29644,43,3.88859224319458,3.7278971672058105,0.006848884280771017,8,False
data_sample_14,sample_1879,43,3.8511085510253906,3.6908693313598633,0.006392970215529203,8,False
data_sample_15,sample_15218,43,3.719533681869507,3.6030774116516113,0.0010716821998357773,6,False
data_sample_16,sample_5777,43,4.047872066497803,3.8910722732543945,0.002953863702714443,8,False
data_sample_17,sample_1307,43,3.9576966762542725,3.799065589904785,0.004784918390214443,8,False
data_sample_18,sample_23677,43,3.8841707706451416,3.728243350982666,0.0020812724251300097,8,False
data_sample_19,sample_20282,43,3.800969123840332,3.6834805011749268,0.002103995531797409,6,False
data_sample_20,sample_3186,43,3.7618515491485596,3.6020593643188477,0.005945907440036535,8,False
data_sample_21,sample_26368,43,3.8340752124786377,3.714268445968628,0.004422142170369625,6,False
data_sample_22,sample_23277,43,3.775660514831543,3.618971347808838,0.0028428907971829176,8,False
data_sample_23,sample_26372,43,3.817969560623169,3.6587657928466797,0.005357486195862293,8,False
data_sample_24,sample_25936,43,4.011805057525635,3.851668119430542,0.006290716584771872,8,False
data_sample_25,sample_12033,43,3.7177131175994873,3.561067581176758,0.0027991621755063534,8,False
data_sample_26,sample_23135,43,3.9614059925079346,3.8781418800354004,0.006340918596833944,4,False
data_sample_27,sample_12029,43,3.7503015995025635,3.6334125995635986,0.001504344865679741,6,False
data_sample_28,sample_8982,43,4.044559955596924,3.885219097137451,0.005494485143572092,8,False
data_sample_29,sample_27867,43,3.962059497833252,3.8047118186950684,0.0035014627501368523,8,False
data_sample_30,sample_1315,43,3.5997912883758545,3.4422216415405273,0.003723408794030547,8,False
data_sample_31,sample_10761,43,3.734450578689575,3.5781943798065186,0.002409963868558407,8,False
data_sample_32,sample_1415,43,3.774244785308838,3.6156363487243652,0.004762063268572092,8,False
data_sample_33,sample_8573,43,3.845951795578003,3.683526039123535,0.008579534478485584,8,False
data_sample_34,sample_146,43,3.925938844680786,3.770939350128174,0.001153326709754765,8,False
data_sample_35,sample_22631,43,3.7828497886657715,3.661998748779297,0.005466477479785681,6,False
data_sample_36,sample_15959,43,3.8073222637176514,3.6900923252105713,0.001845322665758431,6,False
data_sample_37,sample_21948,43,3.8239567279815674,3.6660408973693848,0.004069671034812927,8,False
data_sample_38,sample_19453,43,3.6605188846588135,3.5348873138427734,0.010247036814689636,6,False
data_sample_39,sample_21911,43,3.8339602947235107,3.7548341751098633,0.0022030784748494625,4,False
data_sample_40,sample_20801,43,3.889596700668335,3.732867956161499,0.0028823919128626585,8,False
data_sample_41,sample_4736,43,3.821087598800659,3.6651413440704346,0.0021000320557504892,8,False
data_sample_42,sample_485,43,3.5314178466796875,3.4147114753723145,0.0013217678060755134,6,False
data_sample_43,sample_19323,43,3.6686296463012695,3.512209892272949,0.002573384903371334,8,False
data_sample_44,sample_20254,43,3.924001932144165,3.7917416095733643,0.01687569171190262,6,False
data_sample_45,sample_18430,43,3.9263322353363037,3.7715179920196533,0.0009679752984084189,8,False
data_sample_46,sample_12953,43,3.7522644996643066,3.59708833694458,0.001329826540313661,8,False
data_sample_47,sample_25825,43,3.868479013442993,3.712574005126953,0.0020586815662682056,8,False
data_sample_48,sample_1373,43,3.6291558742523193,3.5120766162872314,0.0016945842653512955,6,False
data_sample_49,sample_12644,43,3.927793025970459,3.8088746070861816,0.0035338299348950386,6,False
data_sample_50,sample_3685,43,3.7583670616149902,3.6011669635772705,0.0033537629060447216,8,False
data_sample_51,sample_15904,43,3.805865526199341,3.651195764541626,0.0008235782734118402,8,False
data_sample_52,sample_236,43,4.0767951011657715,3.914400815963745,0.00854796078056097,8,False
data_sample_53,sample_14514,43,3.7407710552215576,3.578707218170166,0.008217551745474339,8,False
data_sample_54,sample_9244,43,3.8146941661834717,3.6589436531066895,0.0019042440690100193,8,False
data_sample_55,sample_7046,43,3.785806894302368,3.6607418060302734,0.009680545888841152,6,False
data_sample_56,sample_25330,43,3.8194997310638428,3.6644976139068604,0.0011559688718989491,8,False
data_sample_57,sample_22024,43,3.8974528312683105,3.7409274578094482,0.002679205499589443,8,False
data_sample_58,sample_15543,43,3.735318899154663,3.57796573638916,0.003506879322230816,8,False
data_sample_59,sample_3247,43,3.7676620483398438,3.6125245094299316,0.001291382359340787,8,False
data_sample_60,sample_3850,43,3.8216564655303955,3.6647439002990723,0.0030662899371236563,8,False
data_sample_61,sample_13869,43,3.782813310623169,3.704918384552002,0.0009718065266497433,4,False
data_sample_62,sample_26293,43,3.830402374267578,3.67578125,0.0007748294156044722,8,False
data_sample_63,sample_25855,43,3.8542022705078125,3.6987040042877197,0.001651912578381598,8,False
data_sample_64,sample_12197,43,3.542080879211426,3.386345148086548,0.0018895796965807676,8,False
data_sample_65,sample_8753,43,4.0331926345825195,3.8774211406707764,0.0019252495840191841,8,False
data_sample_66,sample_10795,43,3.788128137588501,3.6335792541503906,0.0007026969688013196,8,False
data_sample_67,sample_20314,43,3.805497646331787,3.6820292472839355,0.008083855733275414,6,False
data_sample_68,sample_7043,43,3.845611333847046,3.7284274101257324,0.0017993481596931815,6,False
data_sample_69,sample_25814,43,3.788923740386963,3.6694674491882324,0.004071784671396017,6,False
