#Design: H-shape;Power Bus Pin Impedance Power_GND
#Produced on;2026-05-26 17:05:16;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;1.31664e-01;4.52211e-03;-1.31586e-01
1.10000e+06;1.17310e-01;4.54746e-03;-1.17221e-01
1.20000e+06;1.05141e-01;4.57212e-03;-1.05042e-01
1.30000e+06;9.46538e-02;4.59624e-03;-9.45421e-02
1.40000e+06;8.54869e-02;4.61994e-03;-8.53620e-02
1.50000e+06;7.73762e-02;4.64333e-03;-7.72367e-02
1.60000e+06;7.01234e-02;4.66653e-03;-6.99680e-02
1.70000e+06;6.35770e-02;4.68964e-03;-6.34038e-02
1.80000e+06;5.76191e-02;4.71276e-03;-5.74260e-02
1.90000e+06;5.21567e-02;4.73601e-03;-5.19412e-02
2.00000e+06;4.71157e-02;4.75948e-03;-4.68747e-02
2.10000e+06;4.24362e-02;4.78330e-03;-4.21658e-02
2.20000e+06;3.80696e-02;4.80757e-03;-3.77648e-02
2.30000e+06;3.39761e-02;4.83242e-03;-3.36307e-02
2.40000e+06;3.01234e-02;4.85798e-03;-2.97291e-02
2.50000e+06;2.64853e-02;4.88440e-03;-2.60310e-02
2.60000e+06;2.30415e-02;4.91184e-03;-2.25119e-02
2.70000e+06;1.97777e-02;4.94045e-03;-1.91507e-02
2.80000e+06;1.66868e-02;4.97045e-03;-1.59293e-02
2.90000e+06;1.37725e-02;5.00202e-03;-1.28320e-02
3.00000e+06;1.10580e-02;5.03542e-03;-9.84497e-03
3.10000e+06;8.60824e-03;5.07090e-03;-6.95613e-03
3.20000e+06;6.58494e-03;5.10876e-03;-4.15476e-03
3.30000e+06;5.34454e-03;5.14932e-03;-1.43127e-03
3.40000e+06;5.33504e-03;5.19298e-03;1.22293e-03
3.50000e+06;6.48215e-03;5.24016e-03;3.81562e-03
3.60000e+06;8.26865e-03;5.29136e-03;6.35391e-03
3.70000e+06;1.03351e-02;5.34713e-03;8.84433e-03
3.80000e+06;1.25211e-02;5.40812e-03;1.12929e-02
3.90000e+06;1.47585e-02;5.47509e-03;1.37054e-02
4.00000e+06;1.70172e-02;5.54890e-03;1.60871e-02
4.10000e+06;1.92835e-02;5.63055e-03;1.84432e-02
4.20000e+06;2.15518e-02;5.72124e-03;2.07786e-02
4.30000e+06;2.38206e-02;5.82234e-03;2.30981e-02
4.40000e+06;2.60907e-02;5.93547e-03;2.54066e-02
4.50000e+06;2.83643e-02;6.06257e-03;2.77088e-02
4.60000e+06;3.06446e-02;6.20592e-03;3.00096e-02
4.70000e+06;3.29355e-02;6.36826e-03;3.23139e-02
4.80000e+06;3.52415e-02;6.55286e-03;3.46269e-02
4.90000e+06;3.75677e-02;6.76369e-03;3.69538e-02
5.00000e+06;3.99198e-02;7.00555e-03;3.93002e-02
5.10000e+06;4.23040e-02;7.28430e-03;4.16721e-02
5.20000e+06;4.47273e-02;7.60712e-03;4.40756e-02
5.30000e+06;4.71973e-02;7.98288e-03;4.65173e-02
5.40000e+06;4.97225e-02;8.42260e-03;4.90040e-02
5.50000e+06;5.23122e-02;8.94002e-03;5.15427e-02
5.60000e+06;5.49765e-02;9.55238e-03;5.41403e-02
5.70000e+06;5.77262e-02;1.02814e-02;5.68032e-02
5.80000e+06;6.05726e-02;1.11547e-02;5.95366e-02
5.90000e+06;6.35268e-02;1.22071e-02;6.23429e-02
6.00000e+06;6.65988e-02;1.34827e-02;6.52198e-02
6.10000e+06;6.97954e-02;1.50372e-02;6.81563e-02
6.20000e+06;7.31166e-02;1.69395e-02;7.11273e-02
6.30000e+06;7.65499e-02;1.92726e-02;7.40841e-02
