mhz,pi_norm,max,mean_fg,p95
10.0,0.3599516044570672,0.7760255336761475,0.07987935096025467,0.18570351600646973
63.0,0.6476755177404777,3.129964828491211,0.19402243196964264,0.5803919434547424
300.0,0.891643770071046,11.38314437866211,0.32794079184532166,1.0228384733200073
330.0,0.9065431335065354,11.322689056396484,0.3247843086719513,1.0428410768508911
400.0,0.9366156687720424,11.170449256896973,0.3357122540473938,1.0743848085403442
