mhz,pi_norm,max,mean_fg,p95
10.0,0.3599516044570672,3.228130578994751,0.29737138748168945,1.152350664138794
63.0,0.6476755177404777,3.6805930137634277,0.6126721501350403,1.5844488143920898
300.0,0.891643770071046,8.987086296081543,3.844874858856201,6.269592761993408
330.0,0.9065431335065354,10.497318267822266,4.178624629974365,7.141909599304199
400.0,0.9366156687720424,11.648710250854492,3.801466464996338,6.966911792755127
