gen_sample,nn_train_sample,nn_train_K,combined_score,heatmap_mse,impedance_mse,occupancy_hamming,occupancy_exact,occ_pattern_in_train,combined_percentile_vs_train_nn
data_sample_0,sample_26439,4,4.559569358825684,4.478087425231934,0.00455887708812952,4,False,False,1.0
data_sample_1,sample_1490,4,4.501189231872559,4.4116597175598145,0.012606401927769184,4,False,False,1.0
data_sample_2,sample_26039,4,4.822424411773682,4.733762741088867,0.01173896249383688,4,False,False,1.0
data_sample_3,sample_2185,4,4.76593017578125,4.7086286544799805,0.018839914351701736,2,False,False,1.0
data_sample_4,sample_22177,4,4.816423416137695,4.734565734863281,0.004934864118695259,4,False,False,1.0
data_sample_5,sample_14091,4,4.988307952880859,4.902288436889648,0.009096748195588589,4,False,False,1.0
data_sample_6,sample_24849,4,4.69398307800293,4.572172164916992,0.006426526233553886,6,False,False,1.0
data_sample_7,sample_21284,4,4.797872066497803,4.707298278808594,0.013650869019329548,4,False,False,1.0
data_sample_8,sample_5497,4,4.43900728225708,4.353244781494141,0.008839529007673264,4,False,False,1.0
data_sample_9,sample_17741,4,4.673592567443848,4.550200939178467,0.008006834425032139,6,False,False,1.0
data_sample_10,sample_19682,4,4.681060314178467,4.590453147888184,0.013684161007404327,4,False,False,1.0
data_sample_11,sample_26966,4,4.478034019470215,4.393401622772217,0.0077095855958759785,4,False,False,1.0
data_sample_12,sample_10367,4,4.570417881011963,4.450109958648682,0.004923238418996334,6,False,False,1.0
data_sample_13,sample_2734,4,4.5435333251953125,4.460147857666016,0.00646246038377285,4,False,False,1.0
data_sample_14,sample_17862,4,4.55035924911499,4.467956066131592,0.0054800850339233875,4,False,False,1.0
data_sample_15,sample_9901,4,4.801204681396484,4.754138946533203,0.008604239672422409,2,False,False,1.0
data_sample_16,sample_17153,4,4.62324333190918,4.529470443725586,0.016850193962454796,4,False,False,1.0
data_sample_17,sample_4787,4,4.9288105964660645,4.795599460601807,0.017826756462454796,6,False,False,1.0
data_sample_18,sample_11044,4,5.534029483795166,5.424158096313477,0.032948680222034454,4,False,False,1.0
data_sample_19,sample_3211,4,4.560492038726807,4.468874931335449,0.014694015495479107,4,False,False,1.0
data_sample_20,sample_20588,4,4.925068378448486,4.837145805358887,0.010999671183526516,4,False,False,1.0
data_sample_21,sample_26779,4,4.605515003204346,4.51203727722168,0.016554662957787514,4,False,False,1.0
data_sample_22,sample_28104,4,4.539608955383301,4.444189548492432,0.018496425822377205,4,False,False,1.0
