#Design: H-shape;Power Bus Pin Impedance Power_GND
#Produced on;2026-07-12 18:12:51;by PI/EMI Analysis 2023.0.0.50417;Zuken GmbH - Germany

Frequency;IC1_Port1(8): Magnitude;IC1_Port1(8): Re;IC1_Port1(8): Img
(Hz);(Ω);;
1.00000e+06;9.23320e-02;3.71068e-03;-9.22574e-02
1.10000e+06;8.13760e-02;3.74042e-03;-8.12899e-02
1.20000e+06;7.20238e-02;3.76936e-03;-7.19251e-02
1.30000e+06;6.39051e-02;3.79769e-03;-6.37922e-02
1.40000e+06;5.67554e-02;3.82557e-03;-5.66264e-02
1.50000e+06;5.03809e-02;3.85317e-03;-5.02333e-02
1.60000e+06;4.46362e-02;3.88062e-03;-4.44672e-02
1.70000e+06;3.94105e-02;3.90807e-03;-3.92162e-02
1.80000e+06;3.46181e-02;3.93567e-03;-3.43936e-02
1.90000e+06;3.01918e-02;3.96356e-03;-2.99305e-02
2.00000e+06;2.60792e-02;3.99189e-03;-2.57718e-02
2.10000e+06;2.22394e-02;4.02081e-03;-2.18729e-02
2.20000e+06;1.86422e-02;4.05050e-03;-1.81969e-02
2.30000e+06;1.52689e-02;4.08113e-03;-1.47134e-02
2.40000e+06;1.21164e-02;4.11290e-03;-1.13969e-02
2.50000e+06;9.21171e-03;4.14603e-03;-8.22594e-03
2.60000e+06;6.65822e-03;4.18075e-03;-5.18200e-03
2.70000e+06;4.77968e-03;4.21733e-03;-2.24932e-03
2.80000e+06;4.29620e-03;4.25607e-03;5.85839e-04
2.90000e+06;5.43987e-03;4.29729e-03;3.33548e-03
3.00000e+06;7.41418e-03;4.34138e-03;6.01020e-03
3.10000e+06;9.67243e-03;4.38875e-03;8.61944e-03
3.20000e+06;1.20216e-02;4.43991e-03;1.11717e-02
3.30000e+06;1.43945e-02;4.49541e-03;1.36746e-02
3.40000e+06;1.67660e-02;4.55590e-03;1.61352e-02
3.50000e+06;1.91269e-02;4.62211e-03;1.85600e-02
3.60000e+06;2.14748e-02;4.69490e-03;2.09553e-02
3.70000e+06;2.38105e-02;4.77529e-03;2.33267e-02
3.80000e+06;2.61366e-02;4.86444e-03;2.56800e-02
3.90000e+06;2.84567e-02;4.96374e-03;2.80204e-02
4.00000e+06;3.07748e-02;5.07479e-03;3.03535e-02
4.10000e+06;3.30955e-02;5.19954e-03;3.26845e-02
4.20000e+06;3.54238e-02;5.34028e-03;3.50190e-02
4.30000e+06;3.77651e-02;5.49973e-03;3.73625e-02
4.40000e+06;4.01252e-02;5.68122e-03;3.97210e-02
4.50000e+06;4.25103e-02;5.88871e-03;4.21005e-02
4.60000e+06;4.49274e-02;6.12708e-03;4.45076e-02
4.70000e+06;4.73840e-02;6.40225e-03;4.69495e-02
4.80000e+06;4.98884e-02;6.72154e-03;4.94335e-02
4.90000e+06;5.24499e-02;7.09401e-03;5.19680e-02
5.00000e+06;5.50790e-02;7.53097e-03;5.45617e-02
5.10000e+06;5.77873e-02;8.04661e-03;5.72244e-02
5.20000e+06;6.05879e-02;8.65889e-03;5.99660e-02
5.30000e+06;6.34953e-02;9.39066e-03;6.27971e-02
5.40000e+06;6.65258e-02;1.02712e-02;6.57281e-02
5.50000e+06;6.96968e-02;1.13382e-02;6.87684e-02
5.60000e+06;7.30269e-02;1.26404e-02;7.19246e-02
5.70000e+06;7.65342e-02;1.42409e-02;7.51976e-02
5.80000e+06;8.02342e-02;1.62211e-02;7.85774e-02
5.90000e+06;8.41354e-02;1.86852e-02;8.20343e-02
6.00000e+06;8.82309e-02;2.17631e-02;8.55048e-02
6.10000e+06;9.24846e-02;2.56093e-02;8.88682e-02
6.20000e+06;9.68077e-02;3.03903e-02;9.19139e-02
6.30000e+06;1.01024e-01;3.62460e-02;9.42981e-02
6.40000e+06;1.04825e-01;4.32045e-02;9.55075e-02
6.50000e+06;1.07729e-01;5.10342e-02;9.48743e-02
6.60000e+06;1.09097e-01;5.90614e-02;9.17268e-02
6.70000e+06;1.08263e-01;6.60996e-02;8.57421e-02
6.80000e+06;1.04833e-01;7.07277e-02;7.73790e-02
6.90000e+06;9.89867e-02;7.19526e-02;6.79794e-02
7.00000e+06;9.15338e-02;6.97793e-02;5.92392e-02
7.10000e+06;8.36056e-02;6.51323e-02;5.24183e-02
7.20000e+06;7.62314e-02;5.92526e-02;4.79621e-02
7.30000e+06;7.00846e-02;5.31596e-02;4.56717e-02
7.40000e+06;6.54530e-02;4.74676e-02;4.50658e-02
7.50000e+06;6.23322e-02;4.24501e-02;4.56431e-02
7.60000e+06;6.05437e-02;3.81705e-02;4.69952e-02
7.70000e+06;5.98349e-02;3.45871e-02;4.88258e-02
7.80000e+06;5.99481e-02;3.16176e-02;5.09323e-02
7.90000e+06;6.06564e-02;2.91711e-02;5.31812e-02
8.00000e+06;6.17780e-02;2.71621e-02;5.54864e-02
8.10000e+06;6.31757e-02;2.55160e-02;5.77936e-02
8.20000e+06;6.47503e-02;2.41699e-02;6.00702e-02
8.30000e+06;6.64333e-02;2.30731e-02;6.22978e-02
8.40000e+06;6.81778e-02;2.21860e-02;6.44670e-02
8.50000e+06;6.99514e-02;2.14792e-02;6.65721e-02
8.60000e+06;7.17296e-02;2.09310e-02;6.86078e-02
8.70000e+06;7.34909e-02;2.05240e-02;7.05668e-02
8.80000e+06;7.52145e-02;2.02423e-02;7.24394e-02
8.90000e+06;7.68792e-02;2.00685e-02;7.42137e-02
9.00000e+06;7.84647e-02;1.99817e-02;7.58779e-02
9.10000e+06;7.99529e-02;1.99567e-02;7.74222e-02
9.20000e+06;8.13306e-02;1.99643e-02;7.88422e-02
9.30000e+06;8.25921e-02;1.99731e-02;8.01407e-02
9.40000e+06;8.37414e-02;1.99527e-02;8.13296e-02
9.50000e+06;8.47925e-02;1.98774e-02;8.24297e-02
9.60000e+06;8.57682e-02;1.97300e-02;8.34680e-02
9.70000e+06;8.66962e-02;1.95036e-02;8.44739e-02
9.80000e+06;8.76052e-02;1.92011e-02;8.54751e-02
9.90000e+06;8.85203e-02;1.88330e-02;8.64937e-02
1.00000e+07;8.94608e-02;1.84141e-02;8.75452e-02
1.10000e+07;1.01055e-01;1.39733e-02;1.00084e-01
1.20000e+07;1.14566e-01;1.13211e-02;1.14005e-01
1.30000e+07;1.27993e-01;9.99271e-03;1.27602e-01
1.40000e+07;1.41012e-01;9.26519e-03;1.40707e-01
1.50000e+07;1.53690e-01;8.82683e-03;1.53437e-01
1.60000e+07;1.66113e-01;8.54522e-03;1.65893e-01
1.70000e+07;1.78344e-01;8.35707e-03;1.78148e-01
1.80000e+07;1.90429e-01;8.22873e-03;1.90251e-01
1.90000e+07;2.02399e-01;8.14074e-03;2.02235e-01
2.00000e+07;2.14279e-01;8.08114e-03;2.14126e-01
2.10000e+07;2.26085e-01;8.04218e-03;2.25942e-01
2.20000e+07;2.37831e-01;8.01864e-03;2.37696e-01
2.30000e+07;2.49528e-01;8.00689e-03;2.49399e-01
2.40000e+07;2.61183e-01;8.00430e-03;2.61060e-01
2.50000e+07;2.72803e-01;8.00899e-03;2.72686e-01
2.60000e+07;2.84395e-01;8.01953e-03;2.84282e-01
2.70000e+07;2.95961e-01;8.03483e-03;2.95852e-01
2.80000e+07;3.07507e-01;8.05406e-03;3.07401e-01
2.90000e+07;3.19035e-01;8.07658e-03;3.18932e-01
3.00000e+07;3.30548e-01;8.10186e-03;3.30448e-01
3.10000e+07;3.42048e-01;8.12950e-03;3.41951e-01
3.20000e+07;3.53538e-01;8.15917e-03;3.53444e-01
3.30000e+07;3.65019e-01;8.19062e-03;3.64927e-01
3.40000e+07;3.76493e-01;8.22361e-03;3.76403e-01
3.50000e+07;3.87962e-01;8.25798e-03;3.87874e-01
3.60000e+07;3.99426e-01;8.29359e-03;3.99340e-01
3.70000e+07;4.10887e-01;8.33031e-03;4.10802e-01
3.80000e+07;4.22346e-01;8.36805e-03;4.22263e-01
3.90000e+07;4.33804e-01;8.40672e-03;4.33722e-01
4.00000e+07;4.45261e-01;8.44627e-03;4.45181e-01
4.10000e+07;4.56720e-01;8.48663e-03;4.56641e-01
4.20000e+07;4.68179e-01;8.52776e-03;4.68102e-01
4.30000e+07;4.79641e-01;8.56963e-03;4.79564e-01
4.40000e+07;4.91105e-01;8.61221e-03;4.91030e-01
4.50000e+07;5.02573e-01;8.65547e-03;5.02499e-01
4.60000e+07;5.14045e-01;8.69940e-03;5.13971e-01
4.70000e+07;5.25521e-01;8.74399e-03;5.25449e-01
4.80000e+07;5.37003e-01;8.78921e-03;5.36931e-01
4.90000e+07;5.48490e-01;8.83508e-03;5.48419e-01
5.00000e+07;5.59984e-01;8.88158e-03;5.59913e-01
5.10000e+07;5.71484e-01;8.92872e-03;5.71414e-01
5.20000e+07;5.82991e-01;8.97649e-03;5.82922e-01
5.30000e+07;5.94505e-01;9.02491e-03;5.94437e-01
5.40000e+07;6.06028e-01;9.07398e-03;6.05960e-01
5.50000e+07;6.17559e-01;9.12370e-03;6.17492e-01
5.60000e+07;6.29100e-01;9.17408e-03;6.29033e-01
5.70000e+07;6.40649e-01;9.22515e-03;6.40583e-01
5.80000e+07;6.52208e-01;9.27690e-03;6.52142e-01
5.90000e+07;6.63778e-01;9.32935e-03;6.63712e-01
6.00000e+07;6.75358e-01;9.38252e-03;6.75293e-01
6.10000e+07;6.86949e-01;9.43642e-03;6.86884e-01
6.20000e+07;6.98552e-01;9.49107e-03;6.98487e-01
6.30000e+07;7.10166e-01;9.54649e-03;7.10102e-01
6.40000e+07;7.21793e-01;9.60269e-03;7.21729e-01
6.50000e+07;7.33432e-01;9.65970e-03;7.33369e-01
6.60000e+07;7.45085e-01;9.71753e-03;7.45021e-01
6.70000e+07;7.56751e-01;9.77622e-03;7.56688e-01
6.80000e+07;7.68431e-01;9.83577e-03;7.68368e-01
6.90000e+07;7.80125e-01;9.89622e-03;7.80062e-01
7.00000e+07;7.91834e-01;9.95759e-03;7.91771e-01
7.10000e+07;8.03558e-01;1.00199e-02;8.03496e-01
7.20000e+07;8.15298e-01;1.00832e-02;8.15236e-01
7.30000e+07;8.27054e-01;1.01475e-02;8.26991e-01
7.40000e+07;8.38826e-01;1.02128e-02;8.38764e-01
7.50000e+07;8.50615e-01;1.02792e-02;8.50553e-01
7.60000e+07;8.62422e-01;1.03466e-02;8.62360e-01
7.70000e+07;8.74247e-01;1.04152e-02;8.74185e-01
7.80000e+07;8.86089e-01;1.04850e-02;8.86027e-01
7.90000e+07;8.97951e-01;1.05559e-02;8.97889e-01
8.00000e+07;9.09832e-01;1.06280e-02;9.09770e-01
8.10000e+07;9.21733e-01;1.07015e-02;9.21671e-01
8.20000e+07;9.33654e-01;1.07762e-02;9.33592e-01
8.30000e+07;9.45596e-01;1.08522e-02;9.45533e-01
8.40000e+07;9.57559e-01;1.09297e-02;9.57496e-01
8.50000e+07;9.69544e-01;1.10086e-02;9.69481e-01
8.60000e+07;9.81551e-01;1.10889e-02;9.81489e-01
8.70000e+07;9.93581e-01;1.11708e-02;9.93519e-01
8.80000e+07;1.00564e+00;1.12542e-02;1.00557e+00
8.90000e+07;1.01771e+00;1.13392e-02;1.01765e+00
9.00000e+07;1.02982e+00;1.14259e-02;1.02975e+00
9.10000e+07;1.04194e+00;1.15143e-02;1.04188e+00
9.20000e+07;1.05410e+00;1.16045e-02;1.05403e+00
9.30000e+07;1.06628e+00;1.16966e-02;1.06621e+00
9.40000e+07;1.07849e+00;1.17905e-02;1.07842e+00
9.50000e+07;1.09072e+00;1.18864e-02;1.09066e+00
9.60000e+07;1.10299e+00;1.19843e-02;1.10292e+00
9.70000e+07;1.11528e+00;1.20843e-02;1.11521e+00
9.80000e+07;1.12760e+00;1.21865e-02;1.12754e+00
9.90000e+07;1.13996e+00;1.22909e-02;1.13989e+00
1.00000e+08;1.15234e+00;1.23976e-02;1.15228e+00
1.10000e+08;1.27813e+00;1.36121e-02;1.27806e+00
1.20000e+08;1.40813e+00;1.51761e-02;1.40805e+00
1.30000e+08;1.54373e+00;1.72644e-02;1.54363e+00
1.40000e+08;1.68696e+00;2.01826e-02;1.68684e+00
1.50000e+08;1.84115e+00;2.45117e-02;1.84099e+00
1.60000e+08;2.01210e+00;3.14849e-02;2.01185e+00
1.70000e+08;2.21132e+00;4.41481e-02;2.21088e+00
1.80000e+08;2.46587e+00;7.19331e-02;2.46482e+00
1.90000e+08;2.85934e+00;1.57581e-01;2.85499e+00
2.00000e+08;3.80606e+00;7.33191e-01;3.73478e+00
2.10000e+08;2.04462e+00;1.89073e+00;7.78226e-01
2.20000e+08;1.88031e+00;2.78539e-01;1.85957e+00
2.30000e+08;2.50143e+00;1.89409e-01;2.49425e+00
2.40000e+08;3.26902e+00;7.42450e-01;3.18359e+00
2.50000e+08;2.20059e+00;3.84750e-01;2.16669e+00
2.60000e+08;2.74354e+00;1.33017e-01;2.74031e+00
2.70000e+08;3.14751e+00;1.18067e-01;3.14529e+00
2.80000e+08;3.58529e+00;1.67199e-01;3.58139e+00
2.90000e+08;4.26043e+00;4.64832e-01;4.23499e+00
3.00000e+08;3.58881e+00;1.25412e+00;3.36254e+00
3.10000e+08;4.20585e+00;4.45731e-01;4.18216e+00
3.20000e+08;5.44159e+00;7.07003e-01;5.39547e+00
3.30000e+08;8.13450e+00;2.49131e+00;7.74361e+00
3.40000e+08;1.15383e+01;1.15003e+01;9.35684e-01
3.50000e+08;2.28697e+00;1.99109e+00;-1.12507e+00
3.60000e+08;1.01687e+00;6.63279e-01;7.70775e-01
3.70000e+08;1.72504e+00;3.42086e-01;1.69078e+00
3.80000e+08;2.26762e+00;2.19283e-01;2.25699e+00
3.90000e+08;2.67168e+00;1.60350e-01;2.66687e+00
4.00000e+08;2.99954e+00;1.28442e-01;2.99679e+00
4.10000e+08;3.28435e+00;1.10277e-01;3.28250e+00
4.20000e+08;3.54486e+00;1.00245e-01;3.54344e+00
4.30000e+08;3.79300e+00;9.58275e-02;3.79179e+00
4.40000e+08;4.03760e+00;9.60578e-02;4.03646e+00
4.50000e+08;4.28645e+00;1.01137e-01;4.28526e+00
4.60000e+08;4.54750e+00;1.13565e-01;4.54608e+00
4.70000e+08;4.82604e+00;1.31436e-01;4.82425e+00
