mhz,pi_norm,max,mean_fg,p95
10.0,0.3599516044570672,0.540857195854187,0.034821610897779465,0.03181886672973633
70.0,0.6641459998837217,4.253253936767578,0.6921977400779724,1.1807957887649536
120.0,0.7484046254718868,16.80779457092285,2.012031078338623,4.709078311920166
270.0,0.875173287927802,20.855619430541992,2.807805061340332,7.445773601531982
400.0,0.9366156687720424,31.219799041748047,2.579312801361084,4.561553478240967
